usr;condition;sentence;f/s;duration;amplitude;num_f_s;duration_first_f_s;duration_last_f_s;amp_first_s;amp_last_s;num_reg;num_prog
022;vs;27;f;233.0;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;183.30000000000001;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;233.40000000000001;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;216.19999999999999;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;132.40000000000001;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;181.30000000000001;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;166.40000000000001;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;83.299999999999997;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;f;316.69999999999999;0;18;216.40000000000001;316.69999999999999;0;0;0;0
022;vs;27;s;83.5;-19.652;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;133.9;-17.535;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;66.6;-2.301;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;50.4;-1.008;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;66.4;3.812;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;50.3;1.325;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;99.7;5.905;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.5;-0.854;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;83.8;5.768;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.8;4.884;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;100.4;5.912;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;50.3;5.734;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;66.3;-2.049;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.8;-1.966;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.6;-1.054;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;66.7;2.906;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.7;3.561;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.5;-3.309;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;82.8;3.518;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;99.9;3.67;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;83.9;-28.087;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;134.2;25.555;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.9;4.083;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.6;0.547;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;149.9;-26.214;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;50.0;-1.276;27;83.5;49.9;-19.652;7.12;12;15
022;vs;27;s;49.9;7.12;27;83.5;49.9;-19.652;7.12;12;15
022;vs;28;f;399.69999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;133.09999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;183.0;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;133.30000000000001;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;116.59999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;499.5;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;83.400000000000006;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;182.59999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;166.5;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;116.09999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;82.799999999999997;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;133.69999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;133.30000000000001;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;f;233.59999999999999;0;14;399.69999999999999;233.59999999999999;0;0;0;0
022;vs;28;s;49.6;-1.575;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.4;-2.119;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.9;4.47;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;82.4;-3.908;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;99.7;17.436;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.6;4.982;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;49.9;-0.79;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;82.9;2.783;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;49.8;2.381;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;84.0;7.841;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;49.6;4.396;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.9;3.53;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;84.0;-25.201;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.4;-3.02;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;49.8;8.64;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;28;s;66.4;-3.292;16;49.6;66.4;-1.575;-3.292;7;9
022;vs;29;f;366.19999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;99.599999999999994;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;99.599999999999994;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;150.19999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;133.30000000000001;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;133.0;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;216.19999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;133.30000000000001;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;166.59999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;133.5;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;150.19999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;99.700000000000003;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;116.90000000000001;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;83.400000000000006;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;349.30000000000001;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;100.2;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;216.69999999999999;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;f;449.60000000000002;0;18;366.19999999999999;449.60000000000002;0;0;0;0
022;vs;29;s;50.5;1.647;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;67.1;3.954;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;50.6;1.296;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;150.5;-28.89;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;49.4;-0.499;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;83.1;8.721;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;99.7;6.279;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;49.6;7.682;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;83.4;3.878;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;83.5;3.824;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;116.2;6.039;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;49.7;-1.016;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;149.7;-23.45;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;100.5;-4.212;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;133.6;6.337;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;66.5;5.659;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;50.1;1.003;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;133.4;6.712;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;66.4;-5.352;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;50.1;4.333;21;50.5;99.8;1.647;-6.634;7;14
022;vs;29;s;99.8;-6.634;21;50.5;99.8;1.647;-6.634;7;14
022;vs;30;f;382.69999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;183.09999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;133.40000000000001;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;216.59999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;232.69999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;166.40000000000001;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;99.799999999999997;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;116.8;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;183.09999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;100.0;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;83.0;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;249.5;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;83.5;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;f;199.69999999999999;0;14;382.69999999999999;199.69999999999999;0;0;0;0
022;vs;30;s;100.3;-20.059;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.3;-3.71;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;66.7;3.595;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.4;1.982;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;49.9;3.982;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.3;0.735;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.0;8.768;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.2;7.589;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;83.2;3.415;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;66.8;3.481;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.6;1.028;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;83.1;6.129;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;150.0;-24.038;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;49.9;-1.493;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;50.3;7.707;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;67.1;-1.873;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;49.7;16.73;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;82.8;4.138;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;30;s;150.0;-21.62;19;100.3;150.0;-20.059;-21.62;6;13
022;vs;31;f;383.69999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;149.69999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;149.69999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;99.099999999999994;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;149.80000000000001;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;151.69999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;150.09999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;100.3;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;133.30000000000001;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;117.59999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;115.90000000000001;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;132.80000000000001;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;f;383.19999999999999;0;13;383.69999999999999;383.19999999999999;0;0;0;0
022;vs;31;s;116.6;-19.241;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;50.2;-2.652;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;133.4;7.55;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.7;4.434;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;50.1;0.657;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.6;5.631;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;134.4;8.42;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;50.3;-0.612;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;49.4;2.566;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;49.4;1.447;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;83.4;4.247;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.4;4.749;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;149.0;-25.098;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;82.5;-3.484;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;49.7;5.251;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;48.8;0.891;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;233.6;-9.053;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.6;5.078;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;49.1;0.721;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.1;5.029;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;66.7;-4.232;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;31;s;49.5;-1.054;22;116.6;49.5;-19.241;-1.054;8;14
022;vs;33;f;100.2;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;82.200000000000003;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;250.0;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;150.69999999999999;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;85.599999999999994;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;283.89999999999998;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;133.5;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;132.80000000000001;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;100.09999999999999;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;83.0;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;166.69999999999999;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;216.90000000000001;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;83.900000000000006;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;117.09999999999999;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;116.2;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;133.19999999999999;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;82.0;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;233.0;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;f;83.400000000000006;0;19;100.2;83.400000000000006;0;0;0;0
022;vs;33;s;48.0;-0.85;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;51.3;0.959;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;151.7;6.474;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;67.0;0.793;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;100.2;7.621;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;115.5;4.668;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;51.0;-2.161;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.6;-3.043;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.5;-8.676;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.9;-3.384;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;67.0;-2.746;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;51.0;-2.277;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;65.2;7.02;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.5;8.737;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;83.7;4.468;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;116.3;-11.259;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;50.4;-1.14;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;134.0;9.049;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.3;5.198;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;134.2;-11.74;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.9;-2.62;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;133.9;9.916;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;49.4;3.842;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;49.4;1.585;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;83.8;7.23;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;82.6;7.486;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;49.2;3.302;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;100.4;-23.545;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;50.4;-0.603;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;66.4;5.106;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;133.5;-7.039;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;67.0;6.5;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;50.5;-1.588;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;67.3;2.363;35;48.0;49.8;-0.85;1.401;15;20
022;vs;33;s;49.8;1.401;35;48.0;49.8;-0.85;1.401;15;20
022;vs;34;f;350.0;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;83.400000000000006;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;83.400000000000006;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;83.900000000000006;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;166.90000000000001;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;183.30000000000001;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;150.30000000000001;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;182.90000000000001;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;116.5;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;199.90000000000001;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;183.09999999999999;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;100.0;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;231.09999999999999;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;466.39999999999998;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;f;200.69999999999999;0;15;350.0;200.69999999999999;0;0;0;0
022;vs;34;s;133.9;-22.171;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;49.8;-1.535;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;66.5;3.256;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;50.5;4.968;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;116.6;10.016;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;49.5;5.49;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;133.2;8.183;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;49.3;4.727;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;99.7;5.241;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;66.9;-20.573;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;50.5;-1.525;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;49.8;-1.477;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;168.7;23.063;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;116.3;-17.686;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;34;s;66.0;-7.143;15;133.9;66.0;-22.171;-7.143;7;8
022;vs;36;f;399.80000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;216.19999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;100.40000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;99.400000000000006;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;99.900000000000006;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;133.69999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;98.799999999999997;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;166.59999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;149.90000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;115.8;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;199.69999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;84.099999999999994;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;217.09999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;166.40000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;249.90000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;233.0;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;199.59999999999999;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;166.5;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;166.5;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;83.299999999999997;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;182.80000000000001;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;f;133.0;0;22;399.80000000000001;133.0;0;0;0;0
022;vs;36;s;83.5;5.572;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;66.5;1.972;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;66.5;1.369;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;149.6;6.095;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;99.3;7.234;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;49.8;-4.583;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;149.3;13.879;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;49.5;3.972;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;67.0;4.386;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;83.3;-27.125;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.6;-0.897;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;51.0;-1.037;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;99.9;6.475;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;117.5;-6.026;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;66.4;6.68;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;67.1;3.262;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;66.2;4.398;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.8;-5.449;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;116.9;8.614;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.4;4.695;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;66.7;3.609;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.3;-5.564;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;116.7;-6.226;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.8;1.376;25;83.5;50.3;5.572;3.884;8;17
022;vs;36;s;50.3;3.884;25;83.5;50.3;5.572;3.884;8;17
022;vs;37;f;300.19999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;183.19999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;183.0;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;133.30000000000001;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;116.09999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;116.5;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;166.80000000000001;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;100.09999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;99.400000000000006;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;300.19999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;183.5;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;166.40000000000001;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;116.0;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;83.5;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;117.09999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;f;183.09999999999999;0;16;300.19999999999999;183.09999999999999;0;0;0;0
022;vs;37;s;166.1;-19.531;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;83.1;-2.447;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;49.5;-0.92;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;50.0;6.16;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;101.0;-5.753;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;66.2;5.11;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;50.4;1.068;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;49.7;4.733;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;66.2;3.347;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;48.9;2.367;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;83.9;5.563;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;66.5;8.628;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;66.6;4.107;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;99.8;5.614;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;149.7;-22.554;21;166.1;66.8;-19.531;3.291;8;13
022;vs;37;s;66.7;-3.529;21;166.1;66.8;-19.531;3.291;8;13
