usr;condition;sentence;f/s;duration;amplitude;num_f_s;duration_first_f_s;duration_last_f_s
004;va;20;s;82.9;2.743;14;100.0;49.2
004;va;20;s;100.4;-21.827;14;100.0;49.2
004;va;20;s;49.2;-1.453;14;100.0;49.2
004;va;21;f;399.80000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;199.69999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;f;383.69999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;f;133.40000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;133.40000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;149.40000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;98.700000000000003;0;16;399.80000000000001;249.59999999999999
004;va;21;f;149.80000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;82.5;0;16;399.80000000000001;249.59999999999999
004;va;21;f;183.69999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;f;115.5;0;16;399.80000000000001;249.59999999999999
004;va;21;f;182.19999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;f;200.0;0;16;399.80000000000001;249.59999999999999
004;va;21;f;233.19999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;f;249.30000000000001;0;16;399.80000000000001;249.59999999999999
004;va;21;f;249.59999999999999;0;16;399.80000000000001;249.59999999999999
004;va;21;s;100.1;5.64;16;100.1;82.9
004;va;21;s;66.2;2.777;16;100.1;82.9
004;va;21;s;115.9;5.179;16;100.1;82.9
004;va;21;s;66.9;4.289;16;100.1;82.9
004;va;21;s;67.5;6.113;16;100.1;82.9
004;va;21;s;134.4;7.929;16;100.1;82.9
004;va;21;s;83.2;4.003;16;100.1;82.9
004;va;21;s;66.7;1.919;16;100.1;82.9
004;va;21;s;150.5;-24.272;16;100.1;82.9
004;va;21;s;66.9;-2.359;16;100.1;82.9
004;va;21;s;49.2;6.091;16;100.1;82.9
004;va;21;s;133.6;20.545;16;100.1;82.9
004;va;21;s;117.4;-27.932;16;100.1;82.9
004;va;21;s;83.0;5.237;16;100.1;82.9
004;va;21;s;115.9;4.243;16;100.1;82.9
004;va;21;s;82.9;4.183;16;100.1;82.9
004;va;22;f;315.69999999999999;0;13;315.69999999999999;80.900000000000006
004;va;22;f;150.30000000000001;0;13;315.69999999999999;80.900000000000006
004;va;22;f;249.30000000000001;0;13;315.69999999999999;80.900000000000006
004;va;22;f;83.200000000000003;0;13;315.69999999999999;80.900000000000006
004;va;22;f;215.0;0;13;315.69999999999999;80.900000000000006
004;va;22;f;283.0;0;13;315.69999999999999;80.900000000000006
004;va;22;f;132.80000000000001;0;13;315.69999999999999;80.900000000000006
004;va;22;f;116.90000000000001;0;13;315.69999999999999;80.900000000000006
004;va;22;f;166.5;0;13;315.69999999999999;80.900000000000006
004;va;22;f;82.299999999999997;0;13;315.69999999999999;80.900000000000006
004;va;22;f;83.400000000000006;0;13;315.69999999999999;80.900000000000006
004;va;22;f;350.80000000000001;0;13;315.69999999999999;80.900000000000006
004;va;22;f;80.900000000000006;0;13;315.69999999999999;80.900000000000006
004;va;22;s;117.5;-6.687;15;117.5;66.7
004;va;22;s;49.2;3.857;15;117.5;66.7
004;va;22;s;66.4;1.906;15;117.5;66.7
004;va;22;s;116.5;8.614;15;117.5;66.7
004;va;22;s;133.9;8.463;15;117.5;66.7
004;va;22;s;83.5;5.009;15;117.5;66.7
004;va;22;s;49.8;2.31;15;117.5;66.7
004;va;22;s;49.4;0.532;15;117.5;66.7
004;va;22;s;84.2;4.102;15;117.5;66.7
004;va;22;s;66.4;3.203;15;117.5;66.7
004;va;22;s;66.2;1.13;15;117.5;66.7
004;va;22;s;49.5;1.713;15;117.5;66.7
004;va;22;s;150.6;-22.698;15;117.5;66.7
004;va;22;s;50.8;-3.332;15;117.5;66.7
004;va;22;s;66.7;6.444;15;117.5;66.7
004;va;23;f;315.69999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;166.59999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;133.19999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;466.60000000000002;0;15;315.69999999999999;183.80000000000001
004;va;23;f;117.3;0;15;315.69999999999999;183.80000000000001
004;va;23;f;181.69999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;299.30000000000001;0;15;315.69999999999999;183.80000000000001
004;va;23;f;216.19999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;166.19999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;117.3;0;15;315.69999999999999;183.80000000000001
004;va;23;f;133.19999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;150.09999999999999;0;15;315.69999999999999;183.80000000000001
004;va;23;f;99.200000000000003;0;15;315.69999999999999;183.80000000000001
004;va;23;f;199.5;0;15;315.69999999999999;183.80000000000001
004;va;23;f;183.80000000000001;0;15;315.69999999999999;183.80000000000001
004;va;23;s;66.7;-11.43;22;66.7;117.3
004;va;23;s;49.1;-0.865;22;66.7;117.3
004;va;23;s;117.4;5.985;22;66.7;117.3
004;va;23;s;50.7;2.252;22;66.7;117.3
004;va;23;s;50.3;0.818;22;66.7;117.3
004;va;23;s;116.0;7.433;22;66.7;117.3
004;va;23;s;115.2;5.473;22;66.7;117.3
004;va;23;s;49.8;-0.602;22;66.7;117.3
004;va;23;s;50.8;-0.95;22;66.7;117.3
004;va;23;s;149.1;9.543;22;66.7;117.3
004;va;23;s;100.0;-4.387;22;66.7;117.3
004;va;23;s;100.2;12.214;22;66.7;117.3
004;va;23;s;66.4;3.826;22;66.7;117.3
004;va;23;s;51.2;2.913;22;66.7;117.3
004;va;23;s;50.9;-23.387;22;66.7;117.3
004;va;23;s;66.8;-3.816;22;66.7;117.3
004;va;23;s;50.9;-1.933;22;66.7;117.3
004;va;23;s;50.6;-0.449;22;66.7;117.3
004;va;23;s;116.2;6.601;22;66.7;117.3
004;va;23;s;50.6;-1.39;22;66.7;117.3
004;va;23;s;133.9;-12.374;22;66.7;117.3
004;va;23;s;117.3;-9.482;22;66.7;117.3
004;va;24;f;333.10000000000002;0;14;333.10000000000002;133.09999999999999
004;va;24;f;149.40000000000001;0;14;333.10000000000002;133.09999999999999
004;va;24;f;151.19999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;99.700000000000003;0;14;333.10000000000002;133.09999999999999
004;va;24;f;199.69999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;84.099999999999994;0;14;333.10000000000002;133.09999999999999
004;va;24;f;183.69999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;182.69999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;266.89999999999998;0;14;333.10000000000002;133.09999999999999
004;va;24;f;83.900000000000006;0;14;333.10000000000002;133.09999999999999
004;va;24;f;199.69999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;133.19999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;f;166.40000000000001;0;14;333.10000000000002;133.09999999999999
004;va;24;f;133.09999999999999;0;14;333.10000000000002;133.09999999999999
004;va;24;s;66.7;-5.494;15;66.7;50.5
004;va;24;s;50.7;-0.798;15;66.7;50.5
004;va;24;s;84.1;7.154;15;66.7;50.5
004;va;24;s;133.4;4.949;15;66.7;50.5
004;va;24;s;66.6;1.785;15;66.7;50.5
004;va;24;s;84.9;6.358;15;66.7;50.5
004;va;24;s;48.9;4.243;15;66.7;50.5
004;va;24;s;100.3;7.406;15;66.7;50.5
004;va;24;s;49.0;1.93;15;66.7;50.5
004;va;24;s;49.3;0.991;15;66.7;50.5
004;va;24;s;133.3;5.223;15;66.7;50.5
004;va;24;s;149.5;-20.754;15;66.7;50.5
004;va;24;s;50.4;-1.584;15;66.7;50.5
004;va;24;s;49.5;-0.838;15;66.7;50.5
004;va;24;s;50.5;-1.289;15;66.7;50.5
004;va;26;f;217.09999999999999;0;13;217.09999999999999;414.19999999999999
004;va;26;f;166.5;0;13;217.09999999999999;414.19999999999999
004;va;26;f;99.700000000000003;0;13;217.09999999999999;414.19999999999999
004;va;26;f;133.09999999999999;0;13;217.09999999999999;414.19999999999999
004;va;26;f;248.90000000000001;0;13;217.09999999999999;414.19999999999999
004;va;26;f;350.30000000000001;0;13;217.09999999999999;414.19999999999999
004;va;26;f;82.799999999999997;0;13;217.09999999999999;414.19999999999999
004;va;26;f;82.400000000000006;0;13;217.09999999999999;414.19999999999999
004;va;26;f;298.69999999999999;0;13;217.09999999999999;414.19999999999999
004;va;26;f;199.80000000000001;0;13;217.09999999999999;414.19999999999999
004;va;26;f;682.39999999999998;0;13;217.09999999999999;414.19999999999999
004;va;26;f;166.5;0;13;217.09999999999999;414.19999999999999
004;va;26;f;414.19999999999999;0;13;217.09999999999999;414.19999999999999
004;va;26;s;49.2;1.354;18;49.2;251.1
004;va;26;s;149.0;-18.616;18;49.2;251.1
004;va;26;s;49.4;-0.686;18;49.2;251.1
004;va;26;s;99.8;7.406;18;49.2;251.1
004;va;26;s;50.7;-1.145;18;49.2;251.1
004;va;26;s;134.5;12.029;18;49.2;251.1
004;va;26;s;49.6;-1.243;18;49.2;251.1
004;va;26;s;100.4;6.758;18;49.2;251.1
004;va;26;s;51.0;10.165;18;49.2;251.1
004;va;26;s;50.5;-0.98;18;49.2;251.1
004;va;26;s;67.0;3.464;18;49.2;251.1
004;va;26;s;51.3;1.542;18;49.2;251.1
004;va;26;s;49.8;1.057;18;49.2;251.1
004;va;26;s;150.8;-31.7;18;49.2;251.1
004;va;26;s;133.2;9.6;18;49.2;251.1
004;va;26;s;66.8;4.212;18;49.2;251.1
004;va;26;s;66.5;4.93;18;49.2;251.1
004;va;26;s;251.1;-19.808;18;49.2;251.1
004;va;27;f;266.80000000000001;0;14;266.80000000000001;133.0
004;va;27;f;150.0;0;14;266.80000000000001;133.0
004;va;27;f;82.5;0;14;266.80000000000001;133.0
004;va;27;f;233.5;0;14;266.80000000000001;133.0
004;va;27;f;133.0;0;14;266.80000000000001;133.0
004;va;27;f;100.3;0;14;266.80000000000001;133.0
004;va;27;f;181.5;0;14;266.80000000000001;133.0
004;va;27;f;117.3;0;14;266.80000000000001;133.0
004;va;27;f;166.19999999999999;0;14;266.80000000000001;133.0
004;va;27;f;99.5;0;14;266.80000000000001;133.0
004;va;27;f;149.40000000000001;0;14;266.80000000000001;133.0
004;va;27;f;199.69999999999999;0;14;266.80000000000001;133.0
004;va;27;f;116.09999999999999;0;14;266.80000000000001;133.0
004;va;27;f;133.0;0;14;266.80000000000001;133.0
004;va;27;s;49.2;1.034;16;49.2;50.6
004;va;27;s;66.5;-2.653;16;49.2;50.6
004;va;27;s;66.9;6.56;16;49.2;50.6
004;va;27;s;49.7;1.15;16;49.2;50.6
004;va;27;s;50.7;-1.363;16;49.2;50.6
004;va;27;s;66.4;3.046;16;49.2;50.6
004;va;27;s;116.2;5.009;16;49.2;50.6
004;va;27;s;49.3;-1.421;16;49.2;50.6
004;va;27;s;133.4;6.82;16;49.2;50.6
004;va;27;s;117.2;5.769;16;49.2;50.6
004;va;27;s;49.5;-0.962;16;49.2;50.6
004;va;27;s;116.4;6.804;16;49.2;50.6
004;va;27;s;66.6;4.021;16;49.2;50.6
004;va;27;s;82.8;4.587;16;49.2;50.6
004;va;27;s;100.2;-19.508;16;49.2;50.6
004;va;27;s;50.6;-1.649;16;49.2;50.6
004;va;28;f;317.0;0;15;317.0;115.0
004;va;28;f;167.0;0;15;317.0;115.0
004;va;28;f;116.09999999999999;0;15;317.0;115.0
004;va;28;f;150.40000000000001;0;15;317.0;115.0
004;va;28;f;133.0;0;15;317.0;115.0
004;va;28;f;149.5;0;15;317.0;115.0
004;va;28;f;299.69999999999999;0;15;317.0;115.0
004;va;28;f;133.09999999999999;0;15;317.0;115.0
004;va;28;f;115.8;0;15;317.0;115.0
004;va;28;f;200.19999999999999;0;15;317.0;115.0
004;va;28;f;133.09999999999999;0;15;317.0;115.0
004;va;28;f;134.19999999999999;0;15;317.0;115.0
004;va;28;f;99.900000000000006;0;15;317.0;115.0
004;va;28;f;183.80000000000001;0;15;317.0;115.0
004;va;28;f;115.0;0;15;317.0;115.0
004;va;28;s;49.5;-1.509;18;49.5;49.4
004;va;28;s;133.1;5.613;18;49.5;49.4
004;va;28;s;50.4;2.099;18;49.5;49.4
004;va;28;s;50.4;0.613;18;49.5;49.4
004;va;28;s;83.7;3.992;18;49.5;49.4
004;va;28;s;99.9;5.62;18;49.5;49.4
004;va;28;s;66.6;4.672;18;49.5;49.4
004;va;28;s;50.0;0.515;18;49.5;49.4
004;va;28;s;84.0;4.597;18;49.5;49.4
004;va;28;s;116.3;5.336;18;49.5;49.4
004;va;28;s;133.9;6.28;18;49.5;49.4
004;va;28;s;50.1;-1.45;18;49.5;49.4
004;va;28;s;83.8;3.684;18;49.5;49.4
004;va;28;s;66.7;3.2;18;49.5;49.4
004;va;28;s;132.3;-25.337;18;49.5;49.4
004;va;28;s;83.7;-2.171;18;49.5;49.4
004;va;28;s;50.5;3.185;18;49.5;49.4
004;va;28;s;49.4;4.093;18;49.5;49.4
004;va;29;f;116.7;0;14;116.7;150.80000000000001
004;va;29;f;149.5;0;14;116.7;150.80000000000001
004;va;29;f;100.2;0;14;116.7;150.80000000000001
004;va;29;f;232.59999999999999;0;14;116.7;150.80000000000001
004;va;29;f;215.69999999999999;0;14;116.7;150.80000000000001
004;va;29;f;150.59999999999999;0;14;116.7;150.80000000000001
004;va;29;f;99.5;0;14;116.7;150.80000000000001
004;va;29;f;332.80000000000001;0;14;116.7;150.80000000000001
004;va;29;f;100.0;0;14;116.7;150.80000000000001
004;va;29;f;99.400000000000006;0;14;116.7;150.80000000000001
004;va;29;f;199.90000000000001;0;14;116.7;150.80000000000001
004;va;29;f;332.0;0;14;116.7;150.80000000000001
004;va;29;f;148.69999999999999;0;14;116.7;150.80000000000001
004;va;29;f;150.80000000000001;0;14;116.7;150.80000000000001
004;va;29;s;50.4;-1.329;15;50.4;84.6
004;va;29;s;83.8;5.044;15;50.4;84.6
004;va;29;s;49.6;3.579;15;50.4;84.6
004;va;29;s;99.9;6.49;15;50.4;84.6
004;va;29;s;151.1;7.585;15;50.4;84.6
004;va;29;s;67.0;2.046;15;50.4;84.6
004;va;29;s;49.6;1.375;15;50.4;84.6
004;va;29;s;116.2;6.287;15;50.4;84.6
004;va;29;s;83.0;5.416;15;50.4;84.6
004;va;29;s;117.4;4.729;15;50.4;84.6
004;va;29;s;133.6;-25.45;15;50.4;84.6
004;va;29;s;50.5;-3.009;15;50.4;84.6
004;va;29;s;66.5;4.535;15;50.4;84.6
004;va;29;s;134.2;7.205;15;50.4;84.6
004;va;29;s;84.6;-9.22;15;50.4;84.6
004;va;30;f;215.80000000000001;0;12;215.80000000000001;315.89999999999998
004;va;30;f;132.69999999999999;0;12;215.80000000000001;315.89999999999998
004;va;30;f;365.19999999999999;0;12;215.80000000000001;315.89999999999998
004;va;30;f;217.40000000000001;0;12;215.80000000000001;315.89999999999998
004;va;30;f;166.30000000000001;0;12;215.80000000000001;315.89999999999998
004;va;30;f;316.0;0;12;215.80000000000001;315.89999999999998
004;va;30;f;233.0;0;12;215.80000000000001;315.89999999999998
004;va;30;f;215.80000000000001;0;12;215.80000000000001;315.89999999999998
004;va;30;f;149.40000000000001;0;12;215.80000000000001;315.89999999999998
004;va;30;f;82.700000000000003;0;12;215.80000000000001;315.89999999999998
004;va;30;f;117.09999999999999;0;12;215.80000000000001;315.89999999999998
004;va;30;f;315.89999999999998;0;12;215.80000000000001;315.89999999999998
004;va;30;s;99.8;-4.389;15;99.8;349.2
004;va;30;s;66.6;5.107;15;99.8;349.2
004;va;30;s;99.9;4.192;15;99.8;349.2
004;va;30;s;134.4;12.293;15;99.8;349.2
004;va;30;s;48.8;2.424;15;99.8;349.2
004;va;30;s;116.8;7.811;15;99.8;349.2
004;va;30;s;49.8;-0.484;15;99.8;349.2
004;va;30;s;66.2;3.818;15;99.8;349.2
004;va;30;s;49.3;2.265;15;99.8;349.2
004;va;30;s;84.1;3.811;15;99.8;349.2
004;va;30;s;50.5;-17.226;15;99.8;349.2
004;va;30;s;66.6;-3.968;15;99.8;349.2
004;va;30;s;50.5;-2.469;15;99.8;349.2
004;va;30;s;50.4;-1.661;15;99.8;349.2
004;va;30;s;349.2;7.451;15;99.8;349.2
004;va;32;f;84.299999999999997;0;12;84.299999999999997;164.90000000000001
004;va;32;f;149.30000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;f;115.7;0;12;84.299999999999997;164.90000000000001
004;va;32;f;150.30000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;f;182.40000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;f;266.10000000000002;0;12;84.299999999999997;164.90000000000001
004;va;32;f;183.69999999999999;0;12;84.299999999999997;164.90000000000001
004;va;32;f;217.19999999999999;0;12;84.299999999999997;164.90000000000001
004;va;32;f;317.10000000000002;0;12;84.299999999999997;164.90000000000001
004;va;32;f;132.90000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;f;115.90000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;f;164.90000000000001;0;12;84.299999999999997;164.90000000000001
004;va;32;s;84.0;-5.809;13;84.0;382.3
004;va;32;s;99.8;4.103;13;84.0;382.3
004;va;32;s;51.1;2.523;13;84.0;382.3
004;va;32;s;83.6;3.248;13;84.0;382.3
004;va;32;s;84.2;7.45;13;84.0;382.3
004;va;32;s;100.3;6.564;13;84.0;382.3
004;va;32;s;68.8;6.723;13;84.0;382.3
004;va;32;s;99.9;4.163;13;84.0;382.3
004;va;32;s;66.5;1.981;13;84.0;382.3
004;va;32;s;50.7;2.302;13;84.0;382.3
004;va;32;s;100.3;-20.354;13;84.0;382.3
004;va;32;s;66.6;-1.526;13;84.0;382.3
004;va;32;s;382.3;3.061;13;84.0;382.3
004;va;33;f;315.89999999999998;0;14;315.89999999999998;149.90000000000001
004;va;33;f;350.80000000000001;0;14;315.89999999999998;149.90000000000001
004;va;33;f;182.5;0;14;315.89999999999998;149.90000000000001
004;va;33;f;150.69999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;100.09999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;165.59999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;182.59999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;232.59999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;166.69999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;382.19999999999999;0;14;315.89999999999998;149.90000000000001
004;va;33;f;83.5;0;14;315.89999999999998;149.90000000000001
004;va;33;f;233.0;0;14;315.89999999999998;149.90000000000001
004;va;33;f;84.700000000000003;0;14;315.89999999999998;149.90000000000001
004;va;33;f;149.90000000000001;0;14;315.89999999999998;149.90000000000001
004;va;33;s;66.5;-2.434;16;66.5;133.4
004;va;33;s;49.2;2.842;16;66.5;133.4
004;va;33;s;66.8;2.306;16;66.5;133.4
004;va;33;s;50.7;2.908;16;66.5;133.4
004;va;33;s;49.2;3.567;16;66.5;133.4
004;va;33;s;50.4;-1.583;16;66.5;133.4
004;va;33;s;67.5;9.808;16;66.5;133.4
004;va;33;s;49.4;3.675;16;66.5;133.4
004;va;33;s;49.3;-0.814;16;66.5;133.4
004;va;33;s;50.9;2.569;16;66.5;133.4
004;va;33;s;49.5;9.246;16;66.5;133.4
004;va;33;s;49.3;1.627;16;66.5;133.4
004;va;33;s;49.0;0.845;16;66.5;133.4
004;va;33;s;82.7;5.078;16;66.5;133.4
004;va;33;s;166.6;-22.087;16;66.5;133.4
004;va;33;s;133.4;-2.037;16;66.5;133.4
004;va;34;f;415.69999999999999;0;10;415.69999999999999;299.69999999999999
004;va;34;f;183.90000000000001;0;10;415.69999999999999;299.69999999999999
004;va;34;f;82.599999999999994;0;10;415.69999999999999;299.69999999999999
004;va;34;f;166.40000000000001;0;10;415.69999999999999;299.69999999999999
004;va;34;f;132.59999999999999;0;10;415.69999999999999;299.69999999999999
004;va;34;f;99.900000000000006;0;10;415.69999999999999;299.69999999999999
004;va;34;f;199.0;0;10;415.69999999999999;299.69999999999999
004;va;34;f;182.59999999999999;0;10;415.69999999999999;299.69999999999999
004;va;34;f;83.5;0;10;415.69999999999999;299.69999999999999
004;va;34;f;299.69999999999999;0;10;415.69999999999999;299.69999999999999
004;va;34;s;83.7;5.751;12;83.7;300.7
004;va;34;s;133.2;9.129;12;83.7;300.7
004;va;34;s;50.5;-1.569;12;83.7;300.7
004;va;34;s;133.1;5.771;12;83.7;300.7
004;va;34;s;116.5;9.084;12;83.7;300.7
004;va;34;s;50.5;-1.419;12;83.7;300.7
004;va;34;s;100.7;8.726;12;83.7;300.7
004;va;34;s;66.4;4.701;12;83.7;300.7
004;va;34;s;117.7;-21.315;12;83.7;300.7
004;va;34;s;66.5;-2.855;12;83.7;300.7
004;va;34;s;116.2;5.965;12;83.7;300.7
004;va;34;s;300.7;0.758;12;83.7;300.7
004;va;35;f;215.80000000000001;0;13;215.80000000000001;332.80000000000001
004;va;35;f;115.59999999999999;0;13;215.80000000000001;332.80000000000001
004;va;35;f;150.30000000000001;0;13;215.80000000000001;332.80000000000001
004;va;35;f;317.0;0;13;215.80000000000001;332.80000000000001
004;va;35;f;449.39999999999998;0;13;215.80000000000001;332.80000000000001
004;va;35;f;133.30000000000001;0;13;215.80000000000001;332.80000000000001
004;va;35;f;150.69999999999999;0;13;215.80000000000001;332.80000000000001
004;va;35;f;117.09999999999999;0;13;215.80000000000001;332.80000000000001
004;va;35;f;133.30000000000001;0;13;215.80000000000001;332.80000000000001
004;va;35;f;83.799999999999997;0;13;215.80000000000001;332.80000000000001
004;va;35;f;166.59999999999999;0;13;215.80000000000001;332.80000000000001
004;va;35;f;200.19999999999999;0;13;215.80000000000001;332.80000000000001
004;va;35;f;332.80000000000001;0;13;215.80000000000001;332.80000000000001
004;va;35;s;133.4;6.146;15;133.4;82.8
004;va;35;s;82.9;3.916;15;133.4;82.8
004;va;35;s;66.5;3.312;15;133.4;82.8
004;va;35;s;49.7;-0.86;15;133.4;82.8
004;va;35;s;116.5;11.424;15;133.4;82.8
004;va;35;s;66.6;5.277;15;133.4;82.8
004;va;35;s;66.5;3.658;15;133.4;82.8
004;va;35;s;66.4;3.686;15;133.4;82.8
004;va;35;s;116.2;4.679;15;133.4;82.8
004;va;35;s;66.6;-24.072;15;133.4;82.8
004;va;35;s;49.4;-0.913;15;133.4;82.8
004;va;35;s;83.8;-2.946;15;133.4;82.8
004;va;35;s;66.6;4.754;15;133.4;82.8
004;va;35;s;99.9;4.095;15;133.4;82.8
004;va;35;s;82.8;3.952;15;133.4;82.8
004;va;37;f;282.80000000000001;0;11;282.80000000000001;115.0
004;va;37;f;299.60000000000002;0;11;282.80000000000001;115.0
004;va;37;f;116.8;0;11;282.80000000000001;115.0
004;va;37;f;99.599999999999994;0;11;282.80000000000001;115.0
004;va;37;f;299.30000000000001;0;11;282.80000000000001;115.0
004;va;37;f;83.799999999999997;0;11;282.80000000000001;115.0
004;va;37;f;266.5;0;11;282.80000000000001;115.0
004;va;37;f;150.40000000000001;0;11;282.80000000000001;115.0
004;va;37;f;166.90000000000001;0;11;282.80000000000001;115.0
004;va;37;f;282.5;0;11;282.80000000000001;115.0
004;va;37;f;115.0;0;11;282.80000000000001;115.0
004;va;37;s;117.2;-9.789;15;117.2;384.2
004;va;37;s;50.3;-0.904;15;117.2;384.2
004;va;37;s;99.9;5.548;15;117.2;384.2
004;va;37;s;49.8;2.305;15;117.2;384.2
004;va;37;s;66.6;2.202;15;117.2;384.2
004;va;37;s;133.8;7.066;15;117.2;384.2
004;va;37;s;66.3;2.622;15;117.2;384.2
004;va;37;s;48.8;1.476;15;117.2;384.2
004;va;37;s;83.5;2.508;15;117.2;384.2
004;va;37;s;133.0;6.294;15;117.2;384.2
004;va;37;s;116.2;5.877;15;117.2;384.2
004;va;37;s;66.6;2.911;15;117.2;384.2
004;va;37;s;150.3;-21.832;15;117.2;384.2
004;va;37;s;66.6;-3.373;15;117.2;384.2
004;va;37;s;384.2;3.419;15;117.2;384.2
004;va;38;f;200.0;0;12;200.0;83.099999999999994
004;va;38;f;249.09999999999999;0;12;200.0;83.099999999999994
004;va;38;f;150.40000000000001;0;12;200.0;83.099999999999994
004;va;38;f;98.799999999999997;0;12;200.0;83.099999999999994
004;va;38;f;316.10000000000002;0;12;200.0;83.099999999999994
004;va;38;f;248.5;0;12;200.0;83.099999999999994
004;va;38;f;167.0;0;12;200.0;83.099999999999994
004;va;38;f;166.40000000000001;0;12;200.0;83.099999999999994
004;va;38;f;83.299999999999997;0;12;200.0;83.099999999999994
004;va;38;f;133.30000000000001;0;12;200.0;83.099999999999994
004;va;38;f;99.799999999999997;0;12;200.0;83.099999999999994
004;va;38;f;83.099999999999994;0;12;200.0;83.099999999999994
004;va;38;s;66.7;-3.423;11;66.7;82.8
004;va;38;s;50.0;0.723;11;66.7;82.8
004;va;38;s;99.8;6.491;11;66.7;82.8
004;va;38;s;49.5;3.414;11;66.7;82.8
004;va;38;s;49.4;8.356;11;66.7;82.8
004;va;38;s;133.1;12.927;11;66.7;82.8
004;va;38;s;100.2;6.66;11;66.7;82.8
004;va;38;s;66.9;4.319;11;66.7;82.8
004;va;38;s;116.2;-20.322;11;66.7;82.8
004;va;38;s;66.6;-2.347;11;66.7;82.8
004;va;38;s;82.8;3.561;11;66.7;82.8
004;va;39;f;432.89999999999998;0;13;432.89999999999998;181.80000000000001
004;va;39;f;266.30000000000001;0;13;432.89999999999998;181.80000000000001
004;va;39;f;233.19999999999999;0;13;432.89999999999998;181.80000000000001
004;va;39;f;99.0;0;13;432.89999999999998;181.80000000000001
004;va;39;f;148.19999999999999;0;13;432.89999999999998;181.80000000000001
004;va;39;f;166.5;0;13;432.89999999999998;181.80000000000001
004;va;39;f;283.60000000000002;0;13;432.89999999999998;181.80000000000001
004;va;39;f;215.5;0;13;432.89999999999998;181.80000000000001
004;va;39;f;99.799999999999997;0;13;432.89999999999998;181.80000000000001
004;va;39;f;166.0;0;13;432.89999999999998;181.80000000000001
004;va;39;f;415.69999999999999;0;13;432.89999999999998;181.80000000000001
004;va;39;f;315.5;0;13;432.89999999999998;181.80000000000001
004;va;39;f;181.80000000000001;0;13;432.89999999999998;181.80000000000001
004;va;39;s;83.9;3.557;17;83.9;215.7
004;va;39;s;100.2;6.498;17;83.9;215.7
004;va;39;s;133.2;7.413;17;83.9;215.7
004;va;39;s;100.6;4.274;17;83.9;215.7
004;va;39;s;83.0;5.253;17;83.9;215.7
004;va;39;s;82.9;4.737;17;83.9;215.7
004;va;39;s;49.8;0.821;17;83.9;215.7
004;va;39;s;66.6;3.224;17;83.9;215.7
004;va;39;s;50.2;1.009;17;83.9;215.7
004;va;39;s;66.8;4.872;17;83.9;215.7
004;va;39;s;117.4;-20.292;17;83.9;215.7
004;va;39;s;50.7;-1.844;17;83.9;215.7
004;va;39;s;116.5;14.356;17;83.9;215.7
004;va;39;s;49.3;1.376;17;83.9;215.7
004;va;39;s;49.3;1.651;17;83.9;215.7
004;va;39;s;117.8;-15.198;17;83.9;215.7
004;va;39;s;215.7;2.09;17;83.9;215.7
004;va;40;f;332.69999999999999;0;17;332.69999999999999;115.90000000000001
004;va;40;f;117.2;0;17;332.69999999999999;115.90000000000001
004;va;40;f;149.30000000000001;0;17;332.69999999999999;115.90000000000001
004;va;40;f;150.09999999999999;0;17;332.69999999999999;115.90000000000001
004;va;40;f;117.3;0;17;332.69999999999999;115.90000000000001
004;va;40;f;99.400000000000006;0;17;332.69999999999999;115.90000000000001
004;va;40;f;133.19999999999999;0;17;332.69999999999999;115.90000000000001
