usr;condition;sentence;f/s;duration;amplitude
018;va;1;f;199.2;0
018;va;1;f;84.1;0
018;va;1;f;83.3;0
018;va;1;f;250.5;0
018;va;1;f;117.1;0
018;va;1;f;99.6;0
018;va;1;f;266.6;0
018;va;1;f;133.6;0
018;va;1;f;166.7;0
018;va;1;f;149.1;0
018;va;1;f;182.5;0
018;va;1;s;49.2;3.942
018;va;1;s;67.1;1.188
018;va;1;s;100.1;3.724
018;va;1;s;82.2;2.516
018;va;1;s;50.0;0.95
018;va;1;s;49.8;-0.248
018;va;1;s;82.9;3.495
018;va;1;s;115.0;0.492
018;va;1;s;82.2;2.474
018;va;1;s;50.6;0.606
018;va;1;s;66.4;1.032
018;va;1;s;49.3;-1.481
018;va;1;s;50.3;-0.738
018;va;1;s;50.9;0.439
018;va;1;s;99.8;-2.153
018;va;1;s;132.8;6.166
018;va;1;s;100.5;-13.621
018;va;1;s;66.8;-1.376
018;va;1;s;99.7;2.872
018;va;2;f;366.4;0
018;va;2;f;266.9;0
018;va;2;f;166.8;0
018;va;2;f;249.0;0
018;va;2;f;83.9;0
018;va;2;f;82.2;0
018;va;2;f;83.8;0
018;va;2;f;83.3;0
018;va;2;f;182.4;0
018;va;2;f;199.9;0
018;va;2;f;99.7;0
018;va;2;f;199.8;0
018;va;2;f;131.4;0
018;va;2;f;250.1;0
018;va;2;f;199.5;0
018;va;2;f;632.8;0
018;va;2;s;150.4;-12.667
018;va;2;s;49.3;0.702
018;va;2;s;66.3;0.981
018;va;2;s;116.3;2.463
018;va;2;s;67.2;2.476
018;va;2;s;66.2;4.954
018;va;2;s;49.8;-1.522
018;va;2;s;133.1;6.591
018;va;2;s;82.7;2.062
018;va;2;s;66.4;1.645
018;va;2;s;49.2;1.129
018;va;2;s;49.3;2.174
018;va;2;s;67.3;-15.445
018;va;2;s;66.5;2.559
018;va;2;s;49.9;-0.847
018;va;2;s;49.5;2.953
018;va;2;s;49.5;0.953
018;va;3;f;350.7;0
018;va;3;f;100.0;0
018;va;3;f;149.6;0
018;va;3;f;199.9;0
018;va;3;f;299.2;0
018;va;3;f;116.3;0
018;va;3;f;217.4;0
018;va;3;f;115.0;0
018;va;3;f;317.3;0
018;va;3;f;148.4;0
018;va;3;f;348.9;0
018;va;3;f;483.2;0
018;va;3;s;49.5;-1.294
018;va;3;s;166.8;-11.576
018;va;3;s;50.1;-0.589
018;va;3;s;100.0;3.928
018;va;3;s;133.9;-0.724
018;va;3;s;49.4;0.673
018;va;3;s;133.0;4.234
018;va;3;s;49.1;4.456
018;va;3;s;49.3;1.516
018;va;3;s;66.4;1.275
018;va;3;s;49.8;-1.357
018;va;3;s;134.1;7.349
018;va;3;s;49.0;2.314
018;va;3;s;100.5;-14.221
018;va;3;s;67.8;1.685
018;va;4;f;564.7;0
018;va;4;f;117.1;0
018;va;4;f;415.9;0
018;va;4;f;217.1;0
018;va;4;f;133.3;0
018;va;4;f;816.0;0
018;va;4;f;233.1;0
018;va;4;f;133.3;0
018;va;4;f;1148.8;0
018;va;4;f;150.2;0
018;va;4;f;166.2;0
018;va;4;f;249.4;0
018;va;4;s;66.3;-1.967
018;va;4;s;84.2;-1.493
