usr;condition;sentence;f/s;duration;amplitude
027;vs;1;f;83.4;0
027;vs;1;f;148.6;0
027;vs;1;f;233.2;0
027;vs;1;f;197.8;0
027;vs;1;f;167.0;0
027;vs;1;f;248.8;0
027;vs;1;f;167.1;0
027;vs;1;f;299.7;0
027;vs;1;f;199.9;0
027;vs;1;f;116.1;0
027;vs;1;f;198.8;0
027;vs;1;f;99.7;0
027;vs;1;f;216.2;0
027;vs;1;f;249.9;0
027;vs;1;f;515.8;0
027;vs;1;f;182.7;0
027;vs;1;f;216.7;0
027;vs;1;s;84.5;2.041
027;vs;1;s;49.3;5.057
027;vs;1;s;184.8;-0.041
027;vs;1;s;66.6;0.947
027;vs;1;s;100.3;4.291
027;vs;1;s;49.3;3.263
027;vs;1;s;99.9;5.769
027;vs;1;s;49.8;0.471
027;vs;1;s;133.4;-14.703
027;vs;1;s;134.4;7.012
027;vs;1;s;66.4;-1.424
027;vs;1;s;50.7;2.369
027;vs;1;s;50.8;0.323
027;vs;1;s;49.7;-1.135
027;vs;1;s;50.3;0.658
027;vs;1;s;50.7;0.721
027;vs;1;s;50.3;-0.979
027;vs;2;f;266.4;0
027;vs;2;f;215.9;0
027;vs;2;f;115.5;0
027;vs;2;f;150.7;0
027;vs;2;f;99.8;0
027;vs;2;f;99.7;0
027;vs;2;f;149.0;0
027;vs;2;f;83.9;0
027;vs;2;f;183.7;0
027;vs;2;f;99.9;0
027;vs;2;f;215.9;0
027;vs;2;f;383.4;0
027;vs;2;s;166.8;-12.994
027;vs;2;s;49.5;-1.957
027;vs;2;s;100.2;4.626
027;vs;2;s;100.6;4.389
027;vs;2;s;49.2;0.818
027;vs;2;s;100.4;5.444
027;vs;2;s;66.9;-0.739
027;vs;2;s;133.8;4.883
027;vs;2;s;116.0;5.017
027;vs;2;s;166.6;-12.413
027;vs;2;s;49.3;-0.278
027;vs;2;s;66.7;2.168
027;vs;2;s;50.4;1.079
027;vs;2;s;49.6;-0.93
027;vs;3;f;117.1;0
027;vs;3;f;199.8;0
027;vs;3;f;132.8;0
027;vs;3;f;148.7;0
027;vs;3;f;166.6;0
027;vs;3;f;99.4;0
027;vs;3;f;115.6;0
027;vs;3;f;100.0;0
027;vs;3;f;181.8;0
027;vs;3;f;182.6;0
027;vs;3;f;331.9;0
027;vs;3;f;117.2;0
027;vs;3;f;282.8;0
027;vs;3;s;49.5;1.8
027;vs;3;s;66.1;2.719
027;vs;3;s;84.0;2.105
027;vs;3;s;49.6;2.339
027;vs;3;s;100.9;5.508
027;vs;3;s;49.6;-0.452
027;vs;3;s;116.4;8.091
027;vs;3;s;100.6;-13.12
027;vs;3;s;49.4;-1.116
027;vs;3;s;85.1;4.436
027;vs;3;s;66.8;1.327
027;vs;3;s;133.9;-0.856
027;vs;3;s;50.6;-0.484
027;vs;3;s;49.4;0.692
027;vs;3;s;50.4;1.756
027;vs;5;f;199.8;0
027;vs;5;f;166.4;0
027;vs;5;f;132.8;0
027;vs;5;f;83.8;0
027;vs;5;f;150.6;0
027;vs;5;f;182.4;0
027;vs;5;f;115.9;0
027;vs;5;f;299.4;0
027;vs;5;f;82.9;0
027;vs;5;f;166.3;0
027;vs;5;f;183.9;0
027;vs;5;f;631.6;0
027;vs;5;f;149.6;0
027;vs;5;s;50.3;-5.151
027;vs;5;s;99.8;-1.128
027;vs;5;s;66.7;3.281
027;vs;5;s;133.3;4.67
027;vs;5;s;133.4;4.05
027;vs;5;s;66.7;2.955
027;vs;5;s;66.7;-2.379
027;vs;5;s;84.0;2.085
027;vs;5;s;116.2;4.95
027;vs;5;s;50.6;3.631
027;vs;5;s;133.5;-12.379
027;vs;5;s;66.5;-2.304
027;vs;5;s;83.6;4.127
027;vs;5;s;49.3;1.87
027;vs;5;s;183.8;-1.935
027;vs;5;s;116.3;1.503
027;vs;5;s;149.3;-5.313
027;vs;5;s;50.5;3.844
027;vs;5;s;66.7;0.863
027;vs;6;f;199.9;0
027;vs;6;f;199.6;0
027;vs;6;f;116.8;0
027;vs;6;f;133.0;0
027;vs;6;f;200.0;0
027;vs;6;f;233.1;0
027;vs;6;f;82.7;0
027;vs;6;f;116.5;0
027;vs;6;f;449.2;0
027;vs;6;f;99.7;0
027;vs;6;f;150.6;0
027;vs;6;f;99.1;0
027;vs;6;f;149.9;0
027;vs;6;f;1048.7;0
027;vs;6;f;116.4;0
027;vs;6;f;199.9;0
027;vs;6;f;366.8;0
027;vs;6;f;432.8;0
027;vs;6;f;84.1;0
027;vs;6;s;150.5;-15.192
027;vs;6;s;66.6;-0.98
027;vs;6;s;50.6;1.31
027;vs;6;s;100.6;6.938
027;vs;6;s;66.7;3.415
027;vs;6;s;66.5;3.501
027;vs;6;s;115.9;4.881
027;vs;6;s;133.0;4.248
027;vs;6;s;67.1;-11.328
027;vs;6;s;50.5;-0.421
027;vs;6;s;50.1;-7.944
027;vs;6;s;83.7;-2.303
027;vs;6;s;233.1;11.743
027;vs;6;s;99.8;5.291
027;vs;6;s;134.6;6.859
027;vs;6;s;100.6;-11.786
027;vs;6;s;50.5;-0.52
027;vs;6;s;49.6;-0.768
027;vs;6;s;49.3;0.851
027;vs;6;s;50.6;-0.675
027;vs;6;s;49.4;-0.598
027;vs;6;s;66.6;2.019
027;vs;7;f;315.2;0
027;vs;7;f;82.5;0
027;vs;7;f;183.8;0
027;vs;7;f;84.0;0
027;vs;7;f;199.1;0
027;vs;7;f;133.7;0
027;vs;7;f;166.9;0
027;vs;7;f;233.2;0
027;vs;7;f;215.5;0
027;vs;7;f;149.1;0
027;vs;7;f;115.2;0
027;vs;7;f;214.9;0
027;vs;7;f;148.9;0
027;vs;7;f;84.0;0
027;vs;7;f;133.2;0
027;vs;7;f;181.0;0
027;vs;7;f;182.7;0
027;vs;7;s;49.9;-2.334
027;vs;7;s;84.0;-2.196
027;vs;7;s;117.2;-9.44
027;vs;7;s;133.1;4.281
027;vs;7;s;84.2;3.572
027;vs;7;s;134.3;6.7
027;vs;7;s;66.9;2.901
027;vs;7;s;48.9;-1.855
027;vs;7;s;50.3;0.809
027;vs;7;s;100.0;4.227
027;vs;7;s;66.7;2.809
027;vs;7;s;48.8;1.419
027;vs;7;s;100.6;-16.551
027;vs;7;s;134.3;7.338
027;vs;7;s;66.5;-2.61
027;vs;7;s;50.6;-0.794
027;vs;7;s;66.7;1.926
027;vs;7;s;66.7;2.393
027;vs;7;s;50.1;-0.973
027;vs;7;s;49.0;1.01
027;vs;7;s;50.6;-0.6
027;vs;8;f;315.7;0
027;vs;8;f;116.4;0
027;vs;8;f;166.4;0
027;vs;8;f;133.3;0
027;vs;8;f;215.5;0
027;vs;8;f;150.4;0
027;vs;8;f;165.6;0
027;vs;8;f;233.1;0
027;vs;8;f;84.1;0
027;vs;8;f;281.2;0
027;vs;8;f;99.6;0
027;vs;8;f;80.3;0
027;vs;8;f;166.6;0
027;vs;8;f;416.6;0
027;vs;8;f;748.8;0
027;vs;8;f;350.3;0
027;vs;8;f;533.1;0
027;vs;8;f;132.8;0
027;vs;8;s;150.7;-9.964
027;vs;8;s;117.3;-5.591
027;vs;8;s;66.3;1.444
027;vs;8;s;50.8;1.177
027;vs;8;s;117.6;4.748
027;vs;8;s;50.7;4.071
027;vs;8;s;49.5;0.621
027;vs;8;s;51.1;-0.569
027;vs;8;s;66.6;3.169
027;vs;8;s;50.9;0.756
027;vs;8;s;134.2;4.182
027;vs;8;s;82.7;-4.746
027;vs;8;s;49.2;-1.332
027;vs;8;s;134.4;6.986
027;vs;8;s;50.8;3.844
027;vs;8;s;82.9;-15.173
027;vs;8;s;150.9;7.291
027;vs;8;s;166.4;-0.541
027;vs;8;s;49.7;0.816
027;vs;8;s;50.5;-4.438
027;vs;8;s;66.8;1.108
027;vs;8;s;134.1;3.795
027;vs;8;s;49.3;-1.157
027;vs;9;f;317.2;0
027;vs;9;f;149.2;0
027;vs;9;f;99.8;0
027;vs;9;f;250.2;0
027;vs;9;f;166.1;0
027;vs;9;f;115.8;0
027;vs;9;f;150.7;0
027;vs;9;f;132.7;0
027;vs;9;f;82.4;0
027;vs;9;f;149.5;0
027;vs;9;f;350.4;0
027;vs;9;f;265.2;0
027;vs;9;s;66.6;-3.325
027;vs;9;s;117.1;-12.685
027;vs;9;s;50.7;1.143
027;vs;9;s;116.4;4.069
027;vs;9;s;134.5;4.495
027;vs;9;s;50.8;3.316
027;vs;9;s;99.8;3.676
027;vs;9;s;133.8;4.629
027;vs;9;s;66.9;-1.11
027;vs;9;s;117.0;-8.332
027;vs;9;s;49.4;1.736
027;vs;11;f;83.4;0
027;vs;11;f;99.8;0
027;vs;11;f;182.6;0
027;vs;11;f;166.3;0
027;vs;11;f;133.2;0
027;vs;11;f;150.5;0
027;vs;11;f;165.7;0
027;vs;11;f;166.1;0
027;vs;11;f;82.7;0
027;vs;11;f;183.7;0
027;vs;11;f;82.9;0
027;vs;11;f;466.0;0
027;vs;11;f;266.3;0
027;vs;11;f;182.6;0
027;vs;11;s;49.4;-0.411
027;vs;11;s;50.1;-0.464
027;vs;11;s;49.5;3.574
027;vs;11;s;66.7;3.269
027;vs;11;s;99.9;4.216
027;vs;11;s;50.8;1.626
027;vs;11;s;66.9;3.2
027;vs;11;s;117.6;4.601
027;vs;11;s;133.3;4.243
027;vs;11;s;100.2;-13.701
027;vs;11;s;83.8;-2.014
027;vs;11;s;116.0;3.621
027;vs;11;s;66.7;2.089
027;vs;11;s;50.3;0.284
027;vs;11;s;50.5;-0.61
027;vs;11;s;66.7;-2.684
027;vs;11;s;99.9;2.523
027;vs;12;f;83.6;0
027;vs;12;f;315.8;0
027;vs;12;f;150.1;0
027;vs;12;f;149.8;0
027;vs;12;f;183.7;0
027;vs;12;f;183.4;0
027;vs;12;f;115.8;0
027;vs;12;f;199.0;0
027;vs;12;f;133.1;0
027;vs;12;f;482.6;0
027;vs;12;s;166.6;-11.463
027;vs;12;s;82.8;-3.392
027;vs;12;s;117.4;4.6
027;vs;12;s;133.4;4.188
027;vs;12;s;66.4;3.78
027;vs;12;s;66.7;2.758
027;vs;12;s;116.6;6.138
027;vs;12;s;50.7;3.662
027;vs;12;s;100.5;-14.971
027;vs;12;s;82.8;2.886
027;vs;12;s;117.8;0.771
027;vs;12;s;50.3;-0.751
027;vs;12;s;50.5;-0.564
027;vs;13;f;332.1;0
027;vs;13;f;83.6;0
027;vs;13;f;200.2;0
027;vs;13;f;199.4;0
027;vs;13;f;217.0;0
027;vs;13;f;133.2;0
027;vs;13;f;100.0;0
027;vs;13;f;116.2;0
027;vs;13;f;132.9;0
027;vs;13;f;99.9;0
027;vs;13;f;199.5;0
027;vs;13;f;117.2;0
027;vs;13;f;100.0;0
027;vs;13;f;115.4;0
027;vs;13;f;166.5;0
027;vs;13;f;98.9;0
027;vs;13;f;232.6;0
027;vs;13;f;249.2;0
027;vs;13;f;148.8;0
027;vs;13;f;298.6;0
027;vs;13;f;99.9;0
027;vs;13;f;183.5;0
027;vs;13;f;217.2;0
027;vs;13;f;198.5;0
027;vs;13;s;117.1;-12.629
027;vs;13;s;49.7;-1.015
027;vs;13;s;49.3;3.071
027;vs;13;s;100.2;5.76
027;vs;13;s;133.3;6.763
027;vs;13;s;49.4;-0.565
027;vs;13;s;83.7;-6.074
027;vs;13;s;116.3;10.744
027;vs;13;s;84.0;1.594
027;vs;13;s;117.1;-5.826
027;vs;13;s;50.6;1.898
027;vs;13;s;150.2;6.561
027;vs;13;s;49.1;1.869
027;vs;13;s;84.3;-15.454
027;vs;13;s;50.7;-0.352
027;vs;13;s;49.5;-0.426
027;vs;13;s;117.3;-9.238
027;vs;13;s;118.1;4.116
027;vs;13;s;134.4;6.16
027;vs;13;s;134.4;4.626
027;vs;13;s;66.7;2.235
027;vs;13;s;100.4;4.028
027;vs;13;s;150.6;-7.054
027;vs;13;s;50.7;-4.293
027;vs;13;s;100.4;4.188
027;vs;13;s;66.5;0.752
027;vs;13;s;49.5;-0.584
027;vs;14;f;83.9;0
027;vs;14;f;182.5;0
027;vs;14;f;133.3;0
027;vs;14;f;148.3;0
027;vs;14;f;100.1;0
027;vs;14;f;200.0;0
027;vs;14;f;182.5;0
027;vs;14;f;133.2;0
027;vs;14;f;100.1;0
027;vs;14;f;133.3;0
027;vs;14;f;181.9;0
027;vs;14;f;99.7;0
027;vs;14;f;332.8;0
027;vs;14;f;117.5;0
027;vs;14;f;100.0;0
027;vs;14;f;99.7;0
027;vs;14;f;265.4;0
027;vs;14;f;132.6;0
027;vs;14;f;100.0;0
027;vs;14;f;448.7;0
027;vs;14;f;100.2;0
027;vs;14;f;265.9;0
027;vs;14;f;349.1;0
027;vs;14;s;50.9;0.607
027;vs;14;s;150.5;-10.643
027;vs;14;s;66.5;-2.818
027;vs;14;s;82.7;3.816
027;vs;14;s;134.1;6.615
027;vs;14;s;66.6;3.181
027;vs;14;s;66.5;2.304
027;vs;14;s;100.0;-6.132
027;vs;14;s;66.5;2.592
027;vs;14;s;82.6;6.13
027;vs;14;s;50.7;1.906
027;vs;14;s;66.5;1.706
027;vs;14;s;100.6;-12.178
027;vs;14;s;82.8;-2.962
027;vs;14;s;66.9;-9.292
027;vs;14;s;66.6;-0.313
027;vs;14;s;66.6;3.84
027;vs;14;s;50.8;0.573
027;vs;14;s;133.4;6.888
027;vs;14;s;82.8;2.681
027;vs;14;s;66.5;2.574
027;vs;14;s;134.2;6.453
027;vs;14;s;200.6;-1.024
027;vs;14;s;66.3;-1.053
027;vs;14;s;84.1;1.443
027;vs;14;s;133.2;-11.889
027;vs;14;s;66.7;-3.394
027;vs;14;s;116.3;5.199
027;vs;15;f;117.3;0
027;vs;15;f;333.2;0
027;vs;15;f;166.5;0
027;vs;15;f;98.9;0
027;vs;15;f;415.0;0
027;vs;15;f;117.2;0
027;vs;15;f;166.7;0
027;vs;15;f;116.9;0
027;vs;15;f;166.7;0
027;vs;15;f;332.7;0
027;vs;15;f;166.3;0
027;vs;15;f;99.7;0
027;vs;15;f;198.8;0
027;vs;15;f;133.1;0
027;vs;15;f;199.9;0
027;vs;15;s;150.5;-12.886
027;vs;15;s;49.1;-0.493
027;vs;15;s;150.8;12.74
027;vs;15;s;149.2;12.643
027;vs;15;s;100.8;-13.397
027;vs;15;s;133.2;-4.307
027;vs;15;s;66.9;4.007
027;vs;15;s;133.1;4.61
027;vs;15;s;115.8;4.941
027;vs;15;s;66.4;4.581
027;vs;15;s;100.4;-13.891
027;vs;15;s;49.5;0.266
027;vs;15;s;116.2;14.142
