usr;condition;sentence;f/s;duration;amplitude
018;vs;1;f;299.8;0
018;vs;1;f;166.5;0
018;vs;1;f;233.2;0
018;vs;1;f;83.8;0
018;vs;1;f;133.3;0
018;vs;1;f;148.0;0
018;vs;1;f;233.1;0
018;vs;1;f;548.8;0
018;vs;1;f;99.1;0
018;vs;1;f;165.4;0
018;vs;1;f;215.1;0
018;vs;1;f;133.0;0
018;vs;1;f;215.8;0
018;vs;1;f;100.2;0
018;vs;1;f;99.9;0
018;vs;1;f;266.2;0
018;vs;1;f;133.3;0
018;vs;1;f;582.3;0
018;vs;1;f;248.9;0
018;vs;1;s;117.3;-6.743
018;vs;1;s;67.0;1.777
018;vs;1;s;50.1;1.201
018;vs;1;s;66.4;1.833
018;vs;1;s;51.0;0.777
018;vs;1;s;99.9;2.325
018;vs;1;s;100.0;3.011
018;vs;1;s;101.2;8.303
018;vs;1;s;166.3;-21.461
018;vs;1;s;117.2;3.941
018;vs;1;s;49.5;2.761
018;vs;1;s;134.0;4.33
018;vs;1;s;99.9;3.918
018;vs;1;s;51.3;-0.389
018;vs;1;s;66.7;2.265
018;vs;1;s;66.5;2.069
018;vs;1;s;50.6;0.707
018;vs;1;s;117.5;-9.231
018;vs;1;s;49.3;1.037
018;vs;1;s;49.5;0.539
018;vs;1;s;50.5;-1.957
018;vs;1;s;83.7;-2.545
018;vs;2;f;99.7;0
018;vs;2;f;166.6;0
018;vs;2;f;100.2;0
018;vs;2;f;166.6;0
018;vs;2;f;200.1;0
018;vs;2;f;82.3;0
018;vs;2;f;133.8;0
018;vs;2;f;148.7;0
018;vs;2;f;349.0;0
018;vs;2;f;100.0;0
018;vs;2;f;166.9;0
018;vs;2;f;199.5;0
018;vs;2;f;150.6;0
018;vs;2;f;116.2;0
018;vs;2;f;282.2;0
018;vs;2;f;182.6;0
018;vs;2;s;50.8;1.171
018;vs;2;s;66.5;-7.517
018;vs;2;s;66.5;-0.234
018;vs;2;s;50.9;-1.217
018;vs;2;s;66.6;2.23
018;vs;2;s;66.9;1.832
018;vs;2;s;66.9;0.758
018;vs;2;s;83.6;-0.986
018;vs;2;s;50.1;-0.403
018;vs;2;s;133.2;5.619
018;vs;2;s;66.7;2.445
018;vs;2;s;66.9;2.825
018;vs;2;s;133.2;3.416
018;vs;2;s;118.1;-10.423
018;vs;2;s;116.3;10.889
018;vs;2;s;66.8;-12.613
018;vs;2;s;48.9;-0.479
018;vs;2;s;100.0;2.241
018;vs;4;f;232.7;0
018;vs;4;f;217.8;0
018;vs;4;f;99.7;0
018;vs;4;f;149.5;0
018;vs;4;f;117.5;0
018;vs;4;f;231.8;0
018;vs;4;f;383.4;0
018;vs;4;f;133.3;0
018;vs;4;f;133.2;0
018;vs;4;f;282.6;0
018;vs;4;f;250.2;0
018;vs;4;s;82.4;3.761
018;vs;4;s;49.3;2.375
018;vs;4;s;49.7;0.552
018;vs;4;s;66.6;1.418
018;vs;4;s;66.6;2.076
018;vs;4;s;50.5;1.383
018;vs;4;s;118.6;3.824
018;vs;4;s;49.3;1.392
018;vs;4;s;49.6;2.591
018;vs;4;s;116.0;2.834
018;vs;4;s;133.4;-12.852
018;vs;4;s;49.4;1.266
018;vs;5;f;249.4;0
018;vs;5;f;183.3;0
018;vs;5;f;182.7;0
018;vs;5;f;266.3;0
018;vs;5;f;282.4;0
018;vs;5;f;116.7;0
018;vs;5;f;183.6;0
018;vs;5;f;132.7;0
018;vs;5;f;117.5;0
018;vs;5;f;149.0;0
018;vs;5;f;99.9;0
018;vs;5;f;216.7;0
018;vs;5;f;1365.6;0
018;vs;5;f;316.0;0
018;vs;5;s;100.2;-10.889
018;vs;5;s;50.6;-1.491
018;vs;5;s;49.5;1.825
018;vs;5;s;99.6;2.114
018;vs;5;s;66.8;1.649
018;vs;5;s;49.7;2.22
018;vs;5;s;100.2;2.655
018;vs;5;s;67.3;3.028
018;vs;5;s;100.7;2.826
018;vs;5;s;84.3;1.692
018;vs;5;s;66.8;4.102
018;vs;5;s;82.9;-14.873
018;vs;5;s;83.0;3.85
018;vs;5;s;49.7;0.8
018;vs;5;s;66.5;1.711
018;vs;6;f;300.1;0
018;vs;6;f;183.7;0
018;vs;6;f;198.1;0
018;vs;6;f;183.2;0
018;vs;6;f;132.6;0
018;vs;6;f;133.3;0
018;vs;6;f;266.2;0
018;vs;6;f;199.7;0
018;vs;6;f;117.3;0
018;vs;6;f;165.6;0
018;vs;6;f;133.3;0
018;vs;6;f;217.1;0
018;vs;6;f;1032.6;0
018;vs;6;s;99.5;-2.135
018;vs;6;s;166.5;-12.901
018;vs;6;s;50.2;-0.611
018;vs;6;s;483.4;-2.146
018;vs;6;s;66.2;0.864
018;vs;6;s;116.3;2.765
018;vs;6;s;66.6;2.247
018;vs;6;s;66.6;2.094
018;vs;6;s;83.8;3.121
018;vs;6;s;116.6;4.828
018;vs;6;s;99.8;6.7
018;vs;6;s;50.5;-0.764
018;vs;6;s;101.2;-9.848
018;vs;6;s;66.6;-1.841
018;vs;6;s;82.8;2.156
018;vs;6;s;66.6;-1.002
018;vs;8;f;150.3;0
018;vs;8;f;199.9;0
018;vs;8;f;133.2;0
018;vs;8;f;299.4;0
018;vs;8;f;99.8;0
018;vs;8;f;100.0;0
018;vs;8;f;333.0;0
018;vs;8;f;182.9;0
018;vs;8;f;133.2;0
018;vs;8;f;133.1;0
018;vs;8;f;150.5;0
018;vs;8;f;100.1;0
018;vs;8;f;82.3;0
018;vs;8;f;315.7;0
018;vs;8;s;50.2;-0.571
018;vs;8;s;50.3;-0.897
018;vs;8;s;49.5;2.889
018;vs;8;s;133.5;4.709
018;vs;8;s;50.4;-0.529
