22561;2088.06;643.53
22577.4;2091.82;643.26
22594.4;2279.26;646.25
22610.8;2286.06;645.85
22627.8;2294.02;642.26
22643.8;2301.98;638.74
22661;2301.73;640.24
22677.2;2297.35;635.48
22694.3;2301.11;636.83
22710.4;2301.45;638.86
22727.7;2303.54;637.12
22743.8;2303.4;644.01
22761.2;2302.81;644.9
22777.1;2302.79;646.58
22794.5;2299.76;648.11
22810.4;2298.95;646.74
22827.8;2299.04;643.82
22843.8;2300.58;644.35
22861.2;2301.82;645.41
22877.3;2297.69;645.07
22894.3;2296.14;645.15
22910.6;2300.23;645.16
22927.6;2301.32;646.9
22943.7;2314.99;645.84
22960.8;2318.66;645.42
22977.1;2336.76;645.49
22994.4;2362.65;632.65
23010.4;2362.55;631.71
23027.7;2361.25;632.95
23043.6;2363.71;630.3
23060.9;2365.15;630.04
23077;2366.39;630.43
23094.2;2367;629.98
23110.4;2369.4;622.7
23127.6;2367.54;624.22
23143.5;2367.98;624.48
23159.7;2183.2;636.27
23176.5;1786.31;665.78
23193.8;1655.42;686.12
23210.4;1542.1;701.37
23227.5;1417.6;716.23
23243.7;1267.48;735.54
23260.8;1222.49;743.02
23277;1222.33;741.76
23294.1;1222.21;744.13
23309.8;1219.67;740.72
23325.3;1221.63;745.41
23509.7;797.76;1539.04
23526.9;905.7;1140.85
23543.5;1100.46;950.94
23560.3;1084.42;959.89
23576.8;1167.29;820.14
23593.7;1212.51;737.21
23610;1225.13;708.68
23627;1230.38;699.8
23643.3;1227.56;687.37
23660.5;1226.7;686.26
23676.5;1225.7;700.12
23693.4;1226.03;705.28
23709.6;1226.77;706.24
23727;1227.06;708.89
23743.1;1246.3;713.47
23760.3;1321.33;731.51
23776.4;1344.79;739.83
23793.7;1355.01;739.77
23809.7;1361.5;743.16
23826.9;1364.89;745.55
23843.1;1366.7;747.49
23860.3;1366.65;750.19
23876.7;1363.85;752.24
23893.7;1362.11;749.58
23909.6;1360.96;749.42
23926.9;1356.32;761.76
23943;1358.48;753.89
23960.3;1357.29;759.37
23976.4;1359.05;757.94
23993.4;1360.96;752.99
24009.7;1362.64;746.08
24026.9;1363.85;743.56
24042.8;1363.89;744.2
24060.2;1366.45;738.91
24076.1;1355.7;743.49
24093.4;1329.15;757.57
24109.6;1312.52;760.83
24126.7;1303.31;764.87
24142.7;1300.04;766.75
24160.1;1297.95;757.53
24176.3;1303.31;762.28
24193.5;1304.14;763.03
24209.5;1303.66;766.45
24226.8;1304.16;763.32
24243;1298.61;758.17
24260.5;1290.18;755.51
24276.4;1257.57;745.2
24293.4;1242.37;743.07
24309.3;1209.8;732.64
24326.9;1187.01;727.12
24342.8;1159.81;729.66
24360;1159.48;729.71
24375.9;1160.03;732.3
24393.3;1160.1;733.02
24409.3;1158.9;731.93
24426.6;1155.54;732.93
24442.7;1157.02;733.9
24459.9;1154.93;732.76
24475.9;1153.49;728.79
24491.9;1138.12;728.36
24508.7;1086.79;724.2
24526;767.37;637.52
24542.5;621.11;595.6
24559.6;513.7;564.06
24575.7;479.82;552.53
24593;382.49;522.86
24609.1;382.36;523.2
24626.4;383.19;524.22
24642.6;384.35;525.57
24659.6;384.42;525.78
24675.6;384.21;527.23
24692.8;383.09;534.34
24709.1;383.59;535.48
24726.2;384.72;533.78
24742.4;383.18;534.14
24759.7;381.35;531.56
24775.6;382.31;529.3
24793;384.23;530.9
24809.1;386.56;529.4
24826.2;390.02;526.56
24842.5;391.4;525.7
24859.5;395;528.3
24875.8;392.19;530.65
24892.7;393.9;530.84
24909.1;395.02;531.3
24926.1;393.3;532.6
24942.5;403.03;540.81
24959.4;438.75;572.01
24976;456.28;586.48
24992.8;468.14;584.35
25009;466.97;581.85
25026.3;470.5;583.42
25042.2;470.52;582.35
25059.4;474.01;590.08
25075.9;479.47;591.45
25093.1;496.26;592.21
25108.8;540.12;593.4
25126;557;592.78
25142.4;576.78;592.83
25159.3;591.34;593.9
25175.5;660.97;610.19
25192.7;660.44;615.54
25209;653.97;612.93
25226;655.22;608.74
25242.2;656.33;609.18
25259.3;656.3;609.06
25275.6;660.57;613.33
25292.7;656.79;607.45
25308.8;688.63;615.45
25326.1;786.66;623.71
25342;838.39;624.9
25359.2;875.88;625.32
25375.2;911.75;623.17
25392.7;915.52;622.18
25408.9;914.16;620.81
25426;915.14;619.83
25442.1;915.22;620.45
25459.3;913.83;618.89
25475.3;912.72;618.05
25491.9;904.43;619.92
25508.3;895.07;621.89
25525.6;676.05;601.59
25542;613.42;593.86
25558.9;563.26;588.25
25575.2;513.61;585.49
25592.5;485;588.62
25608.5;484.21;588.96
25625.7;481.18;587.36
25641.9;482.71;588.88
25659;482.54;588.61
25675.1;483.07;587.68
25692.4;481.98;586.99
25708.5;479.45;584.21
25725.6;481.09;585.19
25740.6;475.76;584.64
25758.5;477.26;584.58
25774.6;771.32;613.05
25792.1;850.26;621.6
25808.4;948.17;627.76
25825.4;994.52;631.18
25841.5;1026.99;638.04
25858.9;1027.22;642.97
25874.8;1025.39;640.53
25892.1;1025.38;644.23
25908;1026.22;641.5
25925.3;1026.5;640.14
25941.8;1027.02;635.2
25958.7;1023.28;628.64
25974.8;1022.86;627.85
25992;1026.12;630.83
26008.3;1027.05;630.63
26025.3;1030.72;631.89
26041.2;1036.74;632.06
26058.5;1036.64;633.09
26074.7;1428.73;617.62
26092;1469.8;615.69
26108.2;1499.88;618.75
26125.1;1528.49;618.88
26141.6;1531.1;620.01
26158.7;1532.89;625.14
26174.7;1530.07;622.51
26191.8;1537.24;619.91
26208.3;1533.92;620.3
26225.3;1536.22;620.56
26241.5;1536.32;620.7
26258.7;1535.57;618.8
26274.9;1535.33;620.68
26292;1534.6;621.5
26308.2;1530.39;623.45
26325.2;1527.5;624.44
26341.6;1521.45;626.86
26358.7;1521.75;630.47
26374.8;1518.8;635.86
26391.6;1511.06;641.65
26408;1510.83;641.79
26425.2;1514.12;641.08
26441.4;1512.03;640.15
26458.5;1510.55;639.03
26474.8;1512.33;637.43
26491.8;1510.16;629.72
26507.9;1510.19;631.36
26525.1;1521.34;626.14
26541.3;1606.65;610.51
26558.4;1610.3;609.44
26574.6;1621.33;609.34
26591.7;1624.96;609.21
26607.9;1634.33;610.18
26625;1637.58;621.86
26640.9;1633.91;616.56
26658.4;1636.53;618.49
26674.4;1638.98;613.13
26691.6;1639.22;617.58
26707.7;1632.03;624.1
26724.9;1632.92;622.47
26741;1675.57;623.37
26758.3;1858.83;615.23
26774.3;1873.71;614.59
26791.4;1895.58;610.88
26807.6;1916.93;605.9
26824.7;1949.63;604.06
26841.1;1946.84;592.85
26858.3;1952.79;589.98
26874.3;1949.75;588.69
26891.3;1938.28;593.32
26907.4;1938.3;594.24
26924.7;1943.01;597.3
26940.8;1941.27;604.37
26958.2;1940.86;604.2
26974.1;1941.64;602.07
26991.2;1941.96;605.82
27007.5;1975.9;611.94
27024.6;2100.23;604.81
27040.9;2119.98;602.01
27058;2128.39;602.14
27074;2133.3;605.96
27091.2;2163.12;604.83
27107.4;2165.75;610.95
27124.5;2164.57;611.85
27140.6;2160.39;612.15
27157.8;2160.07;613.34
27174;2160.49;612.63
27191.2;2159.31;611.3
27207.3;2159.51;607.5
27224.6;2161.71;606.9
27240.6;2163.48;608.25
27257.8;2165.63;606.39
27273.8;2167.98;604.78
27291.2;2171.08;606.22
27307.3;2171.55;608.31
27324.6;2184.53;608.03
27340.5;2191.55;608.21
27357.9;2220.66;603.47
27373.8;2225.52;602.99
27391;2234.41;601.67
27407;2232.06;599.27
27439.9;2231.65;600.04
27457.2;1530.05;674.35
27474.2;1186.15;714.44
27491.2;1051.42;730.48
27507.4;958.86;743.74
27524.5;960.9;742.88
27540.7;958.23;745.07
27557.9;947.63;746.62
27573.9;948.68;744.86
27590.9;946.46;743.33
27607;944.68;742.01
27624.5;943.07;740.28
27640.7;943.56;740.01
27657.4;940.93;742.13
27673.7;941.14;742.44
27690.6;939.76;741.47
27706.4;964.77;743.07
27723.8;1045.56;743.19
27740;1119.4;740.16
27757.6;1160.35;737.54
27773.8;1190.34;734.79
27790.7;1368.37;722.04
27806.9;1409.01;721.55
27824.1;1413.96;722.57
27840.6;1414.16;723.57
27857.4;1412.08;729.8
27873.5;1411.61;728.93
27890.4;1411.3;727.63
27906.8;1410.19;726.32
27923.6;1409.59;724
27938.8;1409.07;738.87
28006.8;1464.68;948.39
28023.7;1411.36;877.5
28040.1;1337.68;758.86
28057.2;1308.6;719.55
28073.4;1289.31;709.27
28090.5;1279.33;704.95
28106.6;1273.49;699.43
28123.8;1271.43;702.26
28138.7;1273.31;704.54
28304.7;1322.77;744.87
28322.1;1331.41;754.35
28338.5;1334.07;758.21
28355.8;1328.91;762.26
28372.1;1326.92;765.75
28389.2;1327.11;766.96
28405.2;1327.13;764.38
28422.2;1326.63;764.98
28438.4;1328.27;762.33
28455.8;1328.71;760.03
28472;1329.05;755.84
28489;1332.19;752.02
28505.5;1334.59;747.37
28522.7;1339.9;750.59
28538.3;1341.95;746.59
28555.9;1339.32;746.33
28572.1;1338.93;746.52
28589.2;1336.21;743.7
28605;1327.02;740.51
28622.1;1324.3;740.56
28638.2;1324.79;741.65
28655.5;1325.42;741.14
28671.6;1329.62;743.92
28689;1328.76;743.87
28704.8;1335.31;749.33
28721.7;1298.03;741.72
28738.3;1199.22;724.96
28755.5;1095.98;693.31
28771.6;1000.16;660.78
28788.9;962.72;647.95
28804.8;980.55;653.17
28822.1;831.98;602.56
28838.1;836.57;612.85
28855.6;834.14;609.81
28871.4;832.15;613.74
28889;833.09;611.93
28904.8;834.08;599.68
28922.1;834.72;602.36
28938.2;835.69;603.59
28955.4;833.6;604.18
28971.4;831.91;604.45
28988.6;832.09;603.91
29004.8;832.66;604.57
29021.9;832.64;602.82
29038;832.43;600.4
29055.4;832.02;599.04
29071.4;833.66;595.46
29088.5;833.94;593.9
29104.7;834.2;593.92
29121.7;834.34;595.23
29137.9;835.2;603.15
29155.4;834.51;602.53
29171.3;829.93;609.58
29188.7;830.93;614.36
29203.6;839.44;612.41
29221.2;873.37;605.34
29237.4;950.35;617.71
29254.9;1015.77;626.4
29271.2;1062.32;633.81
29288.3;1122.26;643.45
29304.5;1193.68;653.19
29321.9;1194.87;652.24
29338;1194.78;652.67
29354.9;1195.95;651.72
29371;1196.33;650.97
29388.4;1197.07;651.64
29404.5;1198.4;651.68
29421.6;1198.65;652.61
29437.8;1199.62;650.37
29455;1243.09;670.23
29471.3;1272.29;680.19
29488.2;1274.99;682.22
29504.4;1277.12;683.43
29521.5;1277.42;683.64
29537.7;1274.3;682.58
29554.7;1274.44;687.63
29571.1;1275.86;686.81
29588.1;1284.65;683.67
29604.4;1284.85;684.3
29621.6;1285.32;684.16
29637.8;1285.97;683.59
29654.6;1282.57;686
29671.1;1279.09;686.6
29688.4;1275.48;688.03
29704.4;1276.74;687.02
29721.3;1277.58;685.83
29737.7;1277.22;686.14
29754.9;1279.68;687.29
29770.8;1281.7;687.29
29787.9;1282.24;685.86
29804.2;1280.34;685.82
29821.5;1278.96;688.06
29837.7;1279.04;688.62
29854.5;1277.7;682.85
29871;1255.94;716.76
29888.2;1244.87;749.8
29904.4;1167.61;994.53
29921.5;1160.79;1321.44
29937.5;1159.09;1336.26
29954.7;1159.86;1385.6
29971;1167.97;1442.62
29987.8;1170.18;1466.52
30004.3;1171.91;1472.46
30021.3;1173.67;1473.38
30037.6;1173.76;1474.52
30054.3;1172.78;1474.24
30070.9;1172.94;1474.26
30087.8;1172.55;1474.22
30104.2;1170.81;1474.72
30121.3;1168.61;1473.87
30137.6;1168.12;1472.94
30154.7;1166.22;1474.52
30170.9;1165.82;1474.65
30187.9;1165.99;1482.12
30204;1165.93;1480.46
30221;1308.89;1961.12
30237.5;1310.74;1981.35
30254.3;1312.32;1989.92
30270.7;1313.56;2005.02
30287.6;1312.96;2019.42
30304.3;1307.66;2054.52
30321;1307.27;2056.83
30337.3;1311.5;2059.84
30354.1;1311.59;2060.24
30370.9;1310.69;2056.33
30387.6;1314.41;2055.71
30404.1;1313.43;2055.15
30420.8;1314.17;2055
30437.3;1312.26;2054.42
30454.1;1307.68;2053.94
30470.4;1307.41;2052.51
30487.3;1319.62;2050.52
30503.9;1317.01;2050.92
30520.8;1279.45;1301.14
30537;1274.26;1154.24
30554;1272.68;1128.53
30570.2;1269.06;1090.3
30587.3;1266.54;1070.97
30603.5;1266.09;1052.98
30620.5;1266.75;1063.61
30636;1280.15;1061.33
32265;1393.51;331.41
32281.6;1393.51;331.41
32298.2;1447.38;368.41
32315.6;1471.84;415.22
32331.7;1471.65;420.68
32349;1473.39;420.65
32365.7;1496.25;422.36
32383.1;1507.08;426.03
32399.3;1498.17;425.37
32416.2;1518.86;419.15
32432.7;1528.79;418.29
32449.5;1536.93;418.25
32465.7;1536.31;419.03
32483;1538.53;414.82
32499.3;1538.68;407.96
32515.7;1529.26;418.31
32532.4;1479.1;460.19
32549.6;1446.51;488.52
32565.8;1370.4;557.12
32582.9;1354.04;573.2
32599;1306.8;617.73
32616.5;1256.35;665.16
32632.4;1259.76;659.26
32649.4;1258.45;660.11
32665.7;1259.6;659.54
32682.9;1260.24;660.57
32698.9;1262.71;665.67
32716.3;1263.94;667.58
32732.2;1262.78;670.07
32749.7;1259.81;672.63
32765.6;1260.58;672.76
32782.9;1262.16;671.32
32799.1;1258.84;671.07
32816.2;1258.63;672.37
32832.3;1261.6;672.45
32849.3;1265.68;669.73
32865.6;1231.69;659.72
32882.8;668.22;559.56
32898.9;643.54;555.93
32916.2;621.39;552.22
32932.4;545.86;543.35
32949.6;388.68;542.98
32965.6;341.15;550.3
32982.6;341.26;550.9
32998.9;297.74;550.38
33016.3;287.28;551.55
33032.4;265.56;551.38
33049.5;266.95;550.65
33065.6;264.16;547.94
33082.6;268.7;550.92
33098.9;277.49;561.62
33116.1;276.32;562.05
33132.4;274.46;562.36
33149.6;276.64;562.77
33165.6;281.3;564.59
33182.5;293.02;570.58
33198.8;313.88;567.34
33216.3;401.42;568.3
33232.2;420.98;568.87
33249.3;442.07;567.46
33265.2;469.3;566.84
33282.4;470.83;568.42
33298.8;472.99;566.57
33316.3;474.93;564.68
33331.8;473.59;560.88
33349.3;507.76;564.65
33365.4;671.95;573.96
33382.3;677.83;573.78
33398.8;685.61;573.56
33416;690.38;575.46
33432;693.93;579.89
33449.1;691.72;580.78
33465.4;691.68;581.69
33482.3;695.87;585.73
33498.4;698.47;590.25
33515.9;698.97;591.95
33531.9;698.95;596.09
33549;699.88;597.48
33565;700.45;597.77
33582.5;699.79;597.82
33598.6;700.04;597.87
33615.6;1004.3;622.25
33631.7;1012.21;621.46
33648.9;1014.88;620.38
33665.1;1019.24;619.15
33682.2;1017.29;611.81
33698.7;1017.07;606.62
33715.6;1014.76;606.55
33731.9;1020.28;611.97
33749.1;1019.73;611.85
33765;1018.63;610.86
33782.1;1019.62;610.68
33798.4;1016.94;600.64
33815.6;1052.2;602.78
33831.7;1126;600.57
33848.8;1150.47;599.15
33865;1165.67;599.54
33882.2;1194.54;601.03
33898.3;1195.26;596.18
33915.4;1197.64;596.63
33931.4;1197.19;597.39
33948.7;1197.13;598.91
33965;1198.44;607.33
33982;1193.94;613.19
33998.2;1190.15;613.84
34015.2;1189.2;614.73
34031.7;1193.57;615.71
34048.6;1194.06;615.72
34064.5;1193.73;617.41
34082;1192.7;617.58
34098.2;1197.27;621.09
34115.2;1199.08;627.3
34131.4;1208.81;628.44
34148.6;1235.63;631.92
34165.1;1251.71;633.69
34182;1284.43;631.45
34198.2;1309.27;629.29
34214.9;1309.83;628.39
34231.5;1308.48;629.61
34248.7;1310.91;634.72
34264.8;1310.86;639.63
34281.8;1310.26;639.63
34298;1309.26;643.77
34315;1310.13;643.47
34331.4;1305.18;643.56
34348.7;1307.43;643.28
34364.7;1321.77;651.76
34382.1;1328.59;648.31
34398;1486.45;628.37
34415.2;1544.23;621.32
34431.4;1593.46;615.14
34448.3;1649.99;608.36
34464.7;1649.36;614.16
34481.7;1652.86;611.8
34497.8;1657.84;605.16
34514.7;1657.92;605.03
34530.9;1659.05;605.32
34548.4;1659.6;604.77
34564.8;1658.44;608.81
34581.9;1658.11;608.79
34597.9;1657.12;606.77
34615.1;1654.61;601.77
34631.2;1653.49;600.64
34648.3;1653.28;598.88
34664.6;1657.16;597.47
34681.4;1658.97;598.97
34697.7;1658.34;599.93
34715.1;1698.34;602.84
34731;1804.55;606.41
34748;1847.83;609.61
34764.2;1893.93;614.88
34781.5;1925.83;617.92
34797.7;2017.03;622.52
34814.7;2021.6;622.98
34831;2021.67;621.04
34848;2014.62;623.59
34864.3;2014.97;622.82
34881.5;2016.14;621.53
34897.7;2019.39;621.18
34913.7;2019.84;620.95
35013.5;1943.62;654.8
35030.6;1922.74;623.16
35047.9;1903.29;623.56
35064.1;1896.39;623.42
35081.1;1891.17;619.76
35097.2;1887.2;618.14
35114.5;1884.19;614.32
35130.7;1884.13;615.5
35147.8;1883.95;619.49
35164.1;1883.72;619.73
35181;1883.18;619.15
35197.3;1884.18;617.94
35214.5;1892;626.27
35230.7;1911.78;626.75
35247.5;1978.86;634.73
35264;2014.34;637.68
35281.1;2048.66;639.4
35297.4;2091.77;642.07
35314.5;2097.29;637.16
35330.4;2102.84;630.74
35347.7;2106.21;630.94
35363.9;2106.57;632.03
35381.1;2105.67;633.63
35397.2;2105.19;632.47
35414.1;2104.1;633.29
35430.5;2101.38;633.12
35447.6;2101.52;633.61
35463.8;2103.59;635.34
35481.3;2104.43;634.45
35497.2;2106.18;633.47
35514.2;2108.24;633.75
35530.2;2111.84;633.23
35547.8;2112.01;634.53
35563.9;2112.11;637.93
35581.1;2120.03;637.96
35597.2;2181.27;627.19
35614.4;2187.65;625.74
35630.6;2194.47;624.67
35647.3;2203.27;622.14
35663.6;2203.93;621.2
35680.8;2206.8;621.53
35697;2211.37;620.41
35714.3;2207.78;621.58
35730.2;2208.49;622.62
35747.3;2210.55;619.77
35763.4;2212;618.93
35780.6;2212.28;618.9
35796.8;2211.11;617.9
35814.1;2207.11;616.08
35830.3;2208.58;614.15
35847.5;2220.52;616.17
35863.7;2232.65;617.18
35880.7;2258.06;617.51
35896.8;2284.58;618.79
35913.9;2303.69;618.43
35930.3;2346.12;622.3
35947.2;2347.02;624.43
35963.2;2351.72;625.61
35980.5;2354.31;625.62
35996.9;2353.48;625.16
36013.7;2353.5;624.16
36030;2353.89;621.16
36047.4;2353.8;620.34
36063.4;2353.31;618.86
36080.7;2256.44;628.95
36096.9;1437.83;717.22
36113.9;1355.08;722.77
36130.2;1294.58;727.58
36146.9;1293.81;727.72
36163.2;1292.37;728.97
36180.5;1288.04;726.19
36196.4;1289.46;726.17
36213.7;1291.93;729.05
36229.8;1296.22;728.92
36247;1295.76;727.29
36263.3;1292.72;728.96
36280.2;1289.65;733.29
36296.4;1289.76;731.17
36313.5;1286.14;730.96
36329.7;1284.69;730.17
36346.9;1280.73;734.68
36363.1;1280.25;735.67
36380.3;1284.57;737.14
36396.3;1286.5;736.91
36413.7;1289.97;738.43
36429.7;1292.46;740.44
36446.8;1292.58;740.71
36463.1;1290.7;739.41
36480.2;1290.13;739.62
36496.4;1290.45;745.71
36513.6;1291.19;743.71
36529.7;1292.67;743.43
36546.7;1293.54;743.05
36562.7;1305.87;743.18
36580.2;1324.48;741.43
36596.3;1359.45;752.05
36613.4;1360.98;752.03
36629.6;1362.47;752.36
36646.7;1359.42;755.32
36663.1;1357.52;755.87
36680.1;1355.78;745.51
36696.5;1356.09;745.63
36713.6;1358.36;746.55
36729.5;1354.41;743.94
36746.8;1354.31;744.74
36763;1355.58;750.1
36780;1355.81;752.3
36796.2;1355.67;750.84
36812.7;1309.16;743.68
36829.2;1242.32;732.72
36846.6;1015.43;677.99
36863.1;858.44;640.59
36879.9;728.9;609.22
36896.1;694.17;599.2
36913.2;553.6;564.41
36929.3;553.82;565.12
36946.3;552.41;565.26
36963;550.2;563.54
36979.9;550.32;562.86
36996.2;554.78;559.29
37013.1;552.48;556.81
37029.4;554.28;556.35
37046.6;554.47;555.99
37062.8;552.67;555.42
37080;551.92;555.74
37096.1;553.84;559.05
37113.2;555.92;559.24
37129.6;552.72;561.71
37146.3;546.2;562.64
37162.7;548.8;562.95
37179.7;525.69;563.17
37196;353.95;560.4
37212.9;337.99;559.47
37229.1;320.86;558.69
37246.3;306.35;558.3
37262.3;305.35;557.1
37279.7;306.78;551.28
37295.5;306.94;551.86
37312.9;306;552.28
37329.2;305.9;551.62
37346.2;308.43;553.05
37362.2;309.57;553.74
37379.4;308.17;555.74
37395.6;305.78;554.2
37412.7;305.57;556.55
37429.1;306.01;556.84
37446.1;307.11;557.7
37462.2;306.13;556.52
37479.3;308.04;560.22
37495.7;336.63;562.08
37512.9;473.8;562.99
37529;482.1;563.34
37545.9;490.44;564.52
37562.2;498.33;565
37579.2;539.2;568.86
37595.6;542.51;578.19
37612.6;540.3;574.1
37628.9;540.26;575.5
37645.8;531.4;566.8
37661.9;532.5;566.23
37679.2;536.66;569.34
37695.5;535.3;568.96
37712.5;536.16;569.12
37728.8;538.82;569.33
37746.1;541.49;569.95
37762.6;541.69;570.96
37779.2;528.01;574.67
37795.6;495.46;585.24
37812.6;489.7;586.98
37828.8;478.17;590.02
37845.8;475.04;591.46
37862.4;475.05;601.67
37879.3;475.84;597.79
37895.3;478.37;600.91
37912.6;474.46;600.76
37928.7;472.97;601.29
37945.9;472.66;600.41
37962.1;477.59;597.48
37979.3;473.66;597.05
37995.4;520.21;598.68
38012.6;722.24;615.64
38028.5;733.16;615.22
38046;738.54;614.31
38062.2;746.37;613.47
38079.2;776.96;609.24
38095.3;773.27;606.14
38112.5;772.17;603.77
38128.4;771.59;605.38
38146;773.86;610.46
38162.3;774.98;609.93
38178.8;779.63;611.64
38195.3;779.56;611.51
38212.4;988.72;621.22
38228.7;1064.24;621.76
38245.7;1115.59;623.98
38261.9;1147.84;628.14
38279;1147.79;630.16
38295.2;1148.8;628.29
38312.8;1147.23;621.62
38328.6;1144.19;618.44
38345.7;1139.8;618.49
38361.7;1139.09;619.32
38379.1;1142.3;617.28
38394.9;1161.92;619.04
38412.5;1238.17;629.47
38428.6;1269.55;634.38
38445.6;1295.27;638.09
38461.8;1314.4;640.23
38478.9;1321.43;641.34
38495.1;1320.74;642.84
38512.1;1317.46;645.29
38528.3;1314.31;645.06
38545.5;1313.33;645.83
38561.7;1314.56;644.97
38578.6;1314.63;645.24
38594.7;1314;645.65
38612;1317.91;646.46
38628.3;1318.62;647.48
38645.2;1315.25;648.52
38661.6;1310.62;650.06
38678.7;1312.33;652.27
38694.8;1313.57;652.7
38711.9;1314.7;652.93
38728.1;1314.49;654.03
38745.2;1342.76;651.84
38761.3;1377.97;650.31
38778.5;1409.74;651.38
38794.5;1423.71;651.01
38812;1447.13;649.2
38828;1527.54;646.3
38845.2;1526.11;648.25
38860.8;1526.13;648.25
38876.8;1526.56;646.89
38978.4;1781.31;646.66
38994.5;1739.25;636.84
39011.6;1728.27;635.03
39028;1720.36;633.51
39045.3;1719.44;633.31
39061.2;1716.54;638.17
39078.5;1714.95;636.88
39094.6;1715.42;637.37
39112;1716.23;638.45
39128.1;1714.45;641.39
39145.4;1714.32;640.5
39161.2;1710.26;640.19
39178.5;1711.59;643.73
39194.7;1713.73;643.61
39211.8;1712.74;642.94
