usr;condition;sentence;f/s;duration;amplitude
015;va;1;f;282.3;0
015;va;1;f;215.3;0
015;va;1;f;117.1;0
015;va;1;f;117.1;0
015;va;1;f;149.2;0
015;va;1;f;149.5;0
015;va;1;f;350.1;0
015;va;1;f;366.6;0
015;va;1;f;166.2;0
015;va;1;f;115.9;0
015;va;1;f;150.4;0
015;va;1;f;82.6;0
015;va;1;f;166.1;0
015;va;1;f;215.7;0
015;va;1;f;216.0;0
015;va;1;f;399.3;0
015;va;1;f;565.7;0
015;va;1;s;51.8;-1.025
015;va;1;s;82.8;2.324
015;va;1;s;66.9;1.361
015;va;1;s;82.6;2.178
015;va;1;s;83.2;3.097
015;va;1;s;50.7;0.836
015;va;1;s;133.5;2.954
015;va;1;s;52.1;0.048
015;va;1;s;50.1;1.085
015;va;1;s;67.6;1.855
015;va;1;s;49.2;-0.414
015;va;1;s;49.5;1.142
015;va;1;s;48.6;-0.281
015;va;1;s;50.4;0.42
015;va;1;s;50.6;0.684
015;va;1;s;49.5;1.695
015;va;1;s;67.0;1.393
015;va;1;s;50.3;-4.88
015;va;1;s;84.3;-4.647
015;va;1;s;48.6;-0.736
015;va;1;s;50.8;1.785
015;va;1;s;66.3;1.68
015;va;1;s;66.4;0.909
015;va;1;s;51.0;-0.688
015;va;1;s;67.0;1.591
015;va;2;f;233.3;0
015;va;2;f;217.4;0
015;va;2;f;199.3;0
015;va;2;f;232.9;0
015;va;2;f;166.4;0
015;va;2;f;133.1;0
015;va;2;f;183.9;0
015;va;2;f;115.9;0
015;va;2;f;165.9;0
015;va;2;f;99.7;0
015;va;2;f;99.7;0
015;va;2;f;183.5;0
015;va;2;f;98.9;0
015;va;2;f;250.2;0
015;va;2;f;233.2;0
015;va;2;f;231.7;0
015;va;2;f;133.1;0
015;va;2;f;333.0;0
015;va;2;f;415.7;0
015;va;2;s;50.0;-5.956
015;va;2;s;83.7;-4.636
015;va;2;s;99.8;-1.989
015;va;2;s;66.5;1.096
015;va;2;s;83.5;3.752
015;va;2;s;51.1;0.657
015;va;2;s;117.7;3.321
015;va;2;s;66.7;1.307
015;va;2;s;133.0;4.449
015;va;2;s;48.3;-0.316
015;va;2;s;50.1;1.434
015;va;2;s;49.6;0.609
015;va;2;s;85.1;1.48
015;va;2;s;66.9;1.566
015;va;2;s;49.4;1.247
015;va;2;s;48.9;0.396
015;va;2;s;49.5;0.699
015;va;2;s;117.4;-17.691
015;va;2;s;50.2;1.801
015;va;2;s;82.7;2.041
015;va;2;s;51.8;1.635
015;va;2;s;99.8;1.737
015;va;2;s;99.8;-2.196
015;va;3;f;216.1;0
015;va;3;f;117.4;0
015;va;3;f;232.9;0
015;va;3;f;249.2;0
015;va;3;f;133.4;0
015;va;3;f;99.8;0
015;va;3;f;267.5;0
015;va;3;f;133.4;0
015;va;3;f;298.7;0
015;va;3;f;134.5;0
015;va;3;f;284.0;0
015;va;3;f;316.8;0
015;va;3;f;133.1;0
015;va;3;f;82.4;0
015;va;3;f;233.0;0
015;va;3;f;99.4;0
015;va;3;f;115.5;0
015;va;3;f;248.8;0
015;va;3;f;399.8;0
015;va;3;f;966.0;0
015;va;3;s;48.8;-0.312
015;va;3;s;133.1;-13.011
015;va;3;s;100.0;-1.962
015;va;3;s;65.5;2.9
015;va;3;s;66.6;2.648
015;va;3;s;66.4;1.734
015;va;3;s;82.8;1.756
015;va;3;s;50.6;2.12
015;va;3;s;50.9;1.542
015;va;3;s;66.7;2.332
015;va;3;s;48.6;0.824
015;va;3;s;50.3;1.555
015;va;3;s;66.2;2.157
015;va;3;s;116.4;4.025
015;va;3;s;50.6;1.192
015;va;3;s;50.8;0.695
015;va;3;s;132.5;-14.785
015;va;3;s;48.8;-1.09
015;va;3;s;66.5;1.579
015;va;3;s;50.8;0.427
015;va;3;s;50.5;0.964
015;va;4;f;299.7;0
015;va;4;f;83.8;0
015;va;4;f;682.3;0
015;va;4;f;166.4;0
015;va;4;f;117.1;0
015;va;4;f;198.9;0
015;va;4;f;166.2;0
015;va;4;f;133.7;0
015;va;4;f;215.9;0
015;va;4;f;250.8;0
015;va;4;f;283.4;0
015;va;4;f;117.4;0
015;va;4;f;198.7;0
015;va;4;f;583.4;0
015;va;4;f;83.0;0
015;va;4;s;150.7;-13.427
015;va;4;s;66.4;-1.724
015;va;4;s;66.6;1.983
015;va;4;s;50.1;3.11
015;va;4;s;50.4;1.052
015;va;4;s;82.6;1.685
015;va;4;s;67.6;1.502
015;va;4;s;49.4;1.807
015;va;4;s;100.8;2.494
015;va;4;s;100.6;3.587
015;va;4;s;50.9;1.711
015;va;4;s;66.9;0.898
015;va;4;s;66.1;0.831
015;va;4;s;50.5;1.791
015;va;4;s;66.0;1.528
015;va;4;s;50.9;0.063
015;va;4;s;48.6;0.547
015;va;4;s;116.2;-9.273
015;va;4;s;66.5;-1.154
015;va;4;s;50.8;-0.145
015;va;4;s;67.5;1.288
015;va;4;s;49.9;0.383
015;va;5;f;83.6;0
015;va;5;f;282.9;0
015;va;5;f;182.1;0
015;va;5;f;217.3;0
015;va;5;f;149.8;0
015;va;5;f;333.3;0
015;va;5;f;317.0;0
015;va;5;f;266.5;0
015;va;5;f;166.1;0
015;va;5;f;166.6;0
015;va;5;f;183.5;0
015;va;5;f;166.6;0
015;va;5;f;150.3;0
015;va;5;f;166.2;0
015;va;5;f;200.0;0
015;va;5;f;366.7;0
015;va;5;s;66.3;-2.43
015;va;5;s;82.6;1.938
015;va;5;s;49.3;1.86
015;va;5;s;50.5;0.533
015;va;5;s;66.6;2.455
015;va;5;s;50.4;1.641
015;va;5;s;50.5;1.247
015;va;5;s;49.5;0.317
015;va;5;s;67.4;1.92
015;va;5;s;48.4;0.536
015;va;5;s;65.4;0.805
015;va;5;s;115.9;3.487
015;va;5;s;49.1;2.095
015;va;5;s;66.5;2.004
015;va;5;s;50.9;0.378
015;va;5;s;133.8;2.249
015;va;5;s;49.8;-5.0
015;va;5;s;85.0;-4.384
015;va;5;s;51.1;-1.238
015;va;5;s;50.4;3.93
015;va;5;s;83.0;2.566
015;va;5;s;50.6;-0.512
015;va;6;f;332.5;0
015;va;6;f;166.1;0
015;va;6;f;216.2;0
015;va;6;f;249.9;0
015;va;6;f;249.5;0
015;va;6;f;166.6;0
015;va;6;f;117.7;0
015;va;6;f;200.1;0
015;va;6;f;99.9;0
015;va;6;f;99.6;0
015;va;6;f;250.3;0
015;va;6;f;132.6;0
015;va;6;f;148.3;0
015;va;6;f;116.7;0
015;va;6;f;198.5;0
015;va;6;f;249.3;0
015;va;6;f;249.5;0
015;va;6;s;49.8;-0.758
015;va;6;s;117.5;-11.931
015;va;6;s;50.3;-1.356
015;va;6;s;66.7;-1.276
015;va;6;s;50.7;1.202
015;va;6;s;50.5;-1.107
015;va;6;s;83.7;3.219
015;va;6;s;66.4;2.741
015;va;6;s;66.6;1.996
015;va;6;s;100.3;3.167
015;va;6;s;50.7;1.381
015;va;6;s;50.3;0.548
015;va;6;s;83.0;1.656
015;va;6;s;49.5;1.228
015;va;6;s;49.4;2.568
015;va;6;s;49.9;0.679
015;va;6;s;101.1;1.995
015;va;6;s;66.5;2.91
015;va;6;s;117.5;-14.932
015;va;6;s;117.8;2.947
015;va;6;s;50.1;1.932
015;va;8;f;82.4;0
015;va;8;f;116.2;0
015;va;8;f;316.6;0
015;va;8;f;99.7;0
015;va;8;f;466.9;0
015;va;8;f;133.4;0
015;va;8;f;333.1;0
015;va;8;f;115.5;0
015;va;8;f;382.4;0
015;va;8;f;132.6;0
015;va;8;f;415.0;0
015;va;8;f;198.7;0
015;va;8;f;300.2;0
015;va;8;f;149.3;0
015;va;8;f;184.0;0
015;va;8;f;100.1;0
015;va;8;f;166.4;0
015;va;8;f;148.4;0
015;va;8;f;133.3;0
015;va;8;f;117.1;0
015;va;8;f;182.6;0
015;va;8;f;1065.6;0
015;va;8;f;316.4;0
015;va;8;s;84.1;-5.567
015;va;8;s;50.4;-0.753
015;va;8;s;116.3;4.127
015;va;8;s;66.3;-1.734
015;va;8;s;66.2;3.1
015;va;8;s;66.5;-0.706
015;va;8;s;84.1;2.247
015;va;8;s;67.2;1.843
015;va;8;s;49.6;1.353
015;va;8;s;50.7;0.76
015;va;8;s;50.0;1.155
015;va;8;s;99.7;3.386
015;va;8;s;67.0;1.781
015;va;8;s;67.3;0.559
015;va;8;s;51.3;0.943
015;va;8;s;49.5;0.89
015;va;8;s;66.8;1.78
015;va;8;s;51.5;0.419
015;va;8;s;49.5;0.969
015;va;8;s;49.5;0.496
015;va;8;s;66.5;-2.069
015;va;8;s;48.3;-0.473
015;va;8;s;67.0;3.126
015;va;8;s;84.5;-15.92
015;va;8;s;50.5;-0.724
015;va;8;s;49.8;3.636
015;va;8;s;66.4;3.662
015;va;8;s;50.4;-2.878
015;va;9;f;366.2;0
015;va;9;f;100.2;0
015;va;9;f;99.7;0
015;va;9;f;399.7;0
015;va;9;f;349.0;0
015;va;9;f;266.6;0
015;va;9;f;200.0;0
015;va;9;f;133.2;0
015;va;9;f;381.9;0
015;va;9;f;132.9;0
015;va;9;f;166.8;0
015;va;9;f;117.6;0
015;va;9;f;183.3;0
015;va;9;f;115.5;0
015;va;9;f;115.6;0
015;va;9;f;448.2;0
015;va;9;f;300.1;0
015;va;9;s;83.7;5.075
015;va;9;s;117.4;2.291
015;va;9;s;117.8;-3.091
015;va;9;s;132.9;4.489
015;va;9;s;100.1;2.455
015;va;9;s;82.5;2.839
015;va;9;s;84.4;3.514
015;va;9;s;51.7;0.997
015;va;9;s;65.3;0.526
015;va;9;s;49.7;-0.214
015;va;9;s;133.2;2.579
015;va;9;s;67.0;2.513
015;va;9;s;49.6;1.111
015;va;9;s;67.1;1.195
015;va;9;s;99.8;1.447
015;va;9;s;51.5;-0.208
015;va;9;s;133.1;-14.644
015;va;9;s;50.4;-1.129
015;va;9;s;66.4;2.119
015;va;9;s;66.7;3.023
015;va;9;s;66.8;1.801
015;va;9;s;48.7;-1.912
015;va;10;f;317.2;0
015;va;10;f;115.7;0
015;va;10;f;332.4;0
015;va;10;f;150.9;0
015;va;10;f;99.9;0
015;va;10;f;133.0;0
015;va;10;f;100.4;0
015;va;10;f;249.9;0
015;va;10;f;133.2;0
015;va;10;f;349.2;0
015;va;10;f;333.0;0
015;va;10;f;148.1;0
015;va;10;f;115.8;0
015;va;10;f;166.6;0
015;va;10;f;100.0;0
015;va;10;f;83.7;0
015;va;10;f;133.2;0
015;va;10;f;315.8;0
015;va;10;f;233.0;0
015;va;10;f;116.9;0
015;va;10;f;266.8;0
015;va;10;f;832.9;0
015;va;10;f;382.3;0
015;va;10;s;66.6;-0.73
015;va;10;s;66.7;1.215
015;va;10;s;66.9;3.88
015;va;10;s;66.4;1.276
015;va;10;s;82.6;2.999
015;va;10;s;49.5;0.302
015;va;10;s;115.2;2.253
015;va;10;s;66.8;1.128
015;va;10;s;50.6;-1.686
015;va;10;s;50.5;1.453
015;va;10;s;67.7;2.135
015;va;10;s;81.7;2.895
015;va;10;s;82.6;2.442
015;va;10;s;83.7;2.154
015;va;10;s;117.0;-18.937
015;va;10;s;49.7;-0.495
015;va;10;s;66.5;2.854
015;va;10;s;50.5;0.893
015;va;10;s;49.4;1.044
015;va;10;s;50.9;0.366
015;va;10;s;67.0;1.294
015;va;10;s;100.0;2.922
015;va;10;s;50.1;0.454
015;va;10;s;66.6;1.134
015;va;10;s;66.5;-1.724
015;va;11;f;99.2;0
015;va;11;f;133.2;0
015;va;11;f;166.3;0
015;va;11;f;282.8;0
015;va;11;f;215.9;0
015;va;11;f;150.3;0
015;va;11;f;199.6;0
015;va;11;f;465.8;0
015;va;11;f;215.8;0
015;va;11;f;150.4;0
015;va;11;f;132.8;0
015;va;11;f;299.7;0
015;va;11;f;233.5;0
015;va;11;f;284.1;0
015;va;11;f;148.1;0
015;va;11;f;782.1;0
015;va;11;f;132.9;0
015;va;11;s;117.6;-4.956
015;va;11;s;50.2;-1.221
015;va;11;s;82.4;2.068
015;va;11;s;117.5;3.132
015;va;11;s;66.5;2.284
015;va;11;s;50.3;1.285
015;va;11;s;116.5;3.23
015;va;11;s;67.2;1.708
015;va;11;s;82.4;1.627
015;va;11;s;67.7;1.453
015;va;11;s;49.4;0.948
015;va;11;s;49.1;1.456
015;va;11;s;49.4;2.554
015;va;11;s;66.1;1.789
015;va;11;s;150.9;-13.743
015;va;11;s;49.9;1.375
015;va;11;s;49.6;-0.468
015;va;13;f;99.4;0
015;va;13;f;248.8;0
015;va;13;f;333.1;0
015;va;13;f;333.5;0
015;va;13;f;249.4;0
015;va;13;f;450.6;0
015;va;13;f;215.3;0
015;va;13;f;100.1;0
015;va;13;f;216.1;0
015;va;13;f;182.7;0
015;va;13;f;216.7;0
015;va;13;f;249.2;0
015;va;13;f;99.6;0
015;va;13;f;233.2;0
015;va;13;f;366.3;0
015;va;13;f;150.8;0
015;va;13;f;314.5;0
015;va;13;s;67.5;-1.486
015;va;13;s;50.8;1.989
015;va;13;s;66.4;2.127
015;va;13;s;66.4;1.682
015;va;13;s;66.2;1.183
015;va;13;s;66.9;-0.275
015;va;13;s;82.8;2.601
015;va;13;s;50.9;0.857
015;va;13;s;65.6;1.949
015;va;13;s;50.9;1.152
015;va;13;s;66.5;2.347
015;va;13;s;50.1;0.761
015;va;13;s;49.2;0.528
015;va;13;s;100.6;-15.149
015;va;13;s;49.3;0.249
015;va;13;s;49.3;1.575
015;va;13;s;133.1;4.302
015;va;13;s;100.3;3.43
015;va;13;s;51.2;-0.172
015;va;13;s;66.7;1.23
015;va;13;s;66.2;1.805
015;va;13;s;251.7;-7.172
015;va;14;f;249.9;0
015;va;14;f;149.3;0
015;va;14;f;199.6;0
015;va;14;f;281.9;0
015;va;14;f;233.4;0
015;va;14;f;266.6;0
015;va;14;f;299.5;0
015;va;14;f;249.9;0
015;va;14;f;115.6;0
015;va;14;f;217.0;0
015;va;14;f;432.9;0
015;va;14;f;215.7;0
015;va;14;f;215.1;0
015;va;14;f;133.4;0
015;va;14;f;399.4;0
015;va;14;f;165.9;0
015;va;14;f;115.4;0
015;va;14;f;165.5;0
015;va;14;f;133.5;0
015;va;14;f;450.3;0
015;va;14;s;66.8;-2.498
015;va;14;s;50.0;1.972
015;va;14;s;49.0;0.344
015;va;14;s;117.3;3.968
015;va;14;s;84.6;2.07
015;va;14;s;100.4;2.995
015;va;14;s;66.6;1.594
015;va;14;s;66.2;1.253
015;va;14;s;66.5;2.062
015;va;14;s;49.9;2.906
015;va;14;s;50.9;1.267
015;va;14;s;50.8;0.636
015;va;14;s;65.6;0.669
015;va;14;s;66.3;1.221
015;va;14;s;133.7;-15.799
015;va;14;s;50.0;6.732
015;va;14;s;66.9;3.937
015;va;14;s;66.8;-0.715
015;va;14;s;50.4;-0.891
015;va;14;s;50.5;0.313
015;va;14;s;66.7;-1.094
015;va;14;s;116.0;2.998
015;va;14;s;49.8;0.99
015;va;14;s;166.7;-15.291
015;va;14;s;149.0;3.376
015;va;14;s;50.3;1.839
015;va;14;s;49.1;-0.249
015;va;14;s;50.8;0.147
015;va;14;s;66.7;-0.942
015;va;15;f;866.5;0
015;va;15;f;166.7;0
015;va;15;f;116.0;0
015;va;15;f;300.0;0
015;va;15;f;399.5;0
015;va;15;f;182.5;0
015;va;15;f;216.9;0
015;va;15;f;199.4;0
015;va;15;f;182.6;0
015;va;15;f;233.3;0
015;va;15;f;166.4;0
015;va;15;f;100.1;0
015;va;15;f;1183.4;0
015;va;15;f;382.9;0
015;va;15;s;200.7;-1.699
015;va;15;s;66.9;1.118
015;va;15;s;51.0;-0.406
015;va;15;s;66.5;1.784
015;va;15;s;66.9;2.689
015;va;15;s;66.5;1.424
015;va;15;s;50.6;1.19
015;va;15;s;49.4;0.906
015;va;15;s;50.6;-0.411
015;va;15;s;134.1;4.481
015;va;15;s;50.8;1.047
015;va;15;s;82.6;3.512
015;va;15;s;67.8;1.723
015;va;15;s;48.8;1.492
015;va;15;s;50.1;1.498
015;va;15;s;100.4;-13.949
015;va;15;s;51.1;-1.165
015;va;15;s;115.6;3.223
015;va;15;s;115.9;2.47
015;va;15;s;50.4;1.138
015;va;17;f;83.6;0
015;va;17;f;282.6;0
015;va;17;f;233.6;0
015;va;17;f;333.1;0
015;va;17;f;200.0;0
015;va;17;f;300.2;0
015;va;17;f;232.3;0
015;va;17;f;199.2;0
015;va;17;f;250.1;0
015;va;17;f;149.2;0
015;va;17;f;248.8;0
015;va;17;f;83.2;0
015;va;17;f;216.0;0
015;va;17;f;83.3;0
015;va;17;f;416.4;0
015;va;17;f;200.4;0
015;va;17;f;415.1;0
015;va;17;s;49.3;-0.527
015;va;17;s;66.2;2.751
015;va;17;s;49.5;1.395
