usr;condition;sentence;f/s;duration;amplitude
021;va;1;f;297.6;0
021;va;1;f;232.1;0
021;va;1;f;117.0;0
021;va;1;f;116.4;0
021;va;1;f;399.7;0
021;va;1;f;149.8;0
021;va;1;f;132.5;0
021;va;1;f;416.7;0
021;va;1;f;216.3;0
021;va;1;f;183.5;0
021;va;1;f;100.1;0
021;va;1;f;100.4;0
021;va;1;f;83.2;0
021;va;1;f;84.0;0
021;va;1;f;132.8;0
021;va;1;f;232.8;0
021;va;1;s;51.0;1.056
021;va;1;s;66.8;0.821
021;va;1;s;66.6;1.928
021;va;1;s;66.6;2.114
021;va;1;s;66.5;4.035
021;va;1;s;116.2;2.692
021;va;1;s;83.7;1.978
021;va;1;s;66.3;2.604
021;va;1;s;50.6;1.93
021;va;1;s;49.5;-0.493
021;va;1;s;67.1;-1.285
021;va;1;s;148.4;-17.062
021;va;1;s;66.8;3.894
021;va;1;s;778.8;0.549
021;va;1;s;99.8;-2.697
021;va;1;s;49.9;-2.189
021;va;2;f;332.9;0
021;va;2;f;83.8;0
021;va;2;f;166.7;0
021;va;2;f;148.0;0
021;va;2;f;216.0;0
021;va;2;f;416.9;0
021;va;2;f;215.1;0
021;va;2;f;149.4;0
021;va;2;f;116.1;0
021;va;2;f;84.4;0
021;va;2;f;150.1;0
021;va;2;f;116.0;0
021;va;2;f;117.1;0
021;va;2;f;132.4;0
021;va;2;f;232.4;0
021;va;2;f;498.7;0
021;va;2;f;133.3;0
021;va;2;f;417.2;0
021;va;2;f;133.5;0
021;va;2;s;133.7;-7.148
021;va;2;s;49.3;-0.811
021;va;2;s;50.4;-0.427
021;va;2;s;201.2;2.998
021;va;2;s;49.5;0.639
021;va;2;s;50.7;1.198
021;va;2;s;49.4;0.61
021;va;2;s;49.1;0.749
021;va;2;s;51.1;1.121
021;va;2;s;66.0;0.933
021;va;2;s;66.4;2.912
021;va;2;s;84.8;-1.002
021;va;2;s;116.2;0.625
021;va;2;s;49.1;0.329
021;va;2;s;51.2;2.045
021;va;2;s;50.2;2.2
021;va;2;s;66.6;-16.416
021;va;2;s;66.5;-0.18
021;va;2;s;66.8;4.019
021;va;2;s;48.9;-0.448
021;va;2;s;83.5;0.679
021;va;2;s;50.7;-1.15
021;va;2;s;66.6;1.252
021;va;2;s;49.2;0.905
021;va;3;f;0;0
021;va;3;s;0;0
021;va;5;f;282.9;0
021;va;5;f;82.9;0
021;va;5;f;117.0;0
021;va;5;f;632.5;0
021;va;5;f;82.4;0
021;va;5;f;250.0;0
021;va;5;f;200.0;0
021;va;5;f;215.9;0
021;va;5;f;183.6;0
021;va;5;f;133.1;0
021;va;5;f;100.3;0
021;va;5;f;198.5;0
021;va;5;f;283.6;0
021;va;5;f;149.4;0
021;va;5;f;100.3;0
021;va;5;f;132.3;0
021;va;5;f;298.5;0
021;va;5;f;233.0;0
021;va;5;s;66.2;-1.909
021;va;5;s;48.8;1.509
021;va;5;s;82.6;2.571
021;va;5;s;50.6;2.032
021;va;5;s;216.5;4.333
021;va;5;s;99.6;2.717
021;va;5;s;50.6;-2.725
021;va;5;s;115.9;4.048
021;va;5;s;48.8;2.247
021;va;5;s;67.0;1.82
021;va;5;s;66.3;3.249
021;va;5;s;49.6;-0.607
021;va;5;s;150.5;-3.754
021;va;5;s;83.3;2.969
021;va;5;s;100.7;-0.347
021;va;5;s;50.9;-2.115
021;va;5;s;50.5;-1.053
021;va;5;s;50.6;-0.661
021;va;5;s;149.7;15.232
021;va;5;s;116.7;-2.928
021;va;5;s;66.4;-1.526
021;va;5;s;48.9;-0.479
021;va;5;s;201.1;-10.129
021;va;5;s;50.2;0.367
021;va;5;s;117.2;3.652
021;va;5;s;283.8;-0.429
021;va;5;s;49.5;-1.209
021;va;6;f;417.1;0
021;va;6;f;183.3;0
021;va;6;f;199.8;0
021;va;6;f;483.8;0
021;va;6;f;117.0;0
021;va;6;f;150.6;0
021;va;6;f;149.8;0
021;va;6;f;216.6;0
021;va;6;f;150.0;0
021;va;6;f;166.1;0
021;va;6;f;251.0;0
021;va;6;f;165.3;0
021;va;6;f;182.3;0
021;va;6;f;116.5;0
021;va;6;f;81.6;0
021;va;6;f;198.8;0
021;va;6;f;566.3;0
021;va;6;f;132.4;0
021;va;6;f;333.3;0
021;va;6;f;99.0;0
021;va;6;s;82.7;-2.063
021;va;6;s;49.4;0.967
021;va;6;s;66.6;1.127
021;va;6;s;100.4;3.039
021;va;6;s;50.3;1.447
021;va;6;s;99.6;2.257
021;va;6;s;48.8;0.958
021;va;6;s;82.9;1.726
021;va;6;s;82.9;2.05
