usr;condition;sentence;f/s;duration;amplitude
009;va;1;f;166.5;0
009;va;1;f;99.9;0
009;va;1;f;100.4;0
009;va;1;f;249.5;0
009;va;1;f;216.0;0
009;va;1;f;100.0;0
009;va;1;f;133.8;0
009;va;1;f;249.0;0
009;va;1;f;266.3;0
009;va;1;f;83.4;0
009;va;1;f;167.3;0
009;va;1;f;133.1;0
009;va;1;f;83.0;0
009;va;1;f;133.3;0
009;va;1;s;66.4;2.699
009;va;1;s;50.6;2.839
009;va;1;s;49.7;2.83
009;va;1;s;49.0;6.464
009;va;1;s;66.7;2.457
009;va;1;s;166.8;4.451
009;va;1;s;132.1;-3.728
009;va;1;s;51.1;3.521
009;va;1;s;84.0;0.456
009;va;1;s;50.3;3.094
009;va;1;s;67.2;6.111
009;va;1;s;83.0;2.17
009;va;1;s;149.1;25.335
009;va;1;s;83.4;4.77
009;va;1;s;49.9;-0.767
009;va;1;s;116.4;-19.279
009;va;1;s;49.6;1.144
009;va;1;s;50.4;-2.415
009;va;1;s;66.9;2.986
009;va;1;s;49.8;0.843
009;va;2;f;198.8;0
009;va;2;f;99.3;0
009;va;2;f;149.5;0
009;va;2;f;150.1;0
009;va;2;f;199.9;0
009;va;2;f;133.2;0
009;va;2;f;83.6;0
009;va;2;f;99.7;0
009;va;2;f;83.2;0
009;va;2;f;233.0;0
009;va;2;f;216.3;0
009;va;2;f;166.7;0
009;va;2;f;117.2;0
009;va;2;f;116.6;0
009;va;2;f;249.7;0
009;va;2;f;249.5;0
009;va;2;f;166.7;0
009;va;2;s;100.2;-3.473
009;va;2;s;83.4;5.411
009;va;2;s;49.9;1.921
009;va;2;s;50.2;-1.326
009;va;2;s;134.0;8.429
009;va;2;s;49.6;2.209
009;va;2;s;66.8;2.21
009;va;2;s;50.3;-0.366
009;va;2;s;83.1;-3.804
009;va;2;s;132.7;9.746
009;va;2;s;84.2;3.361
009;va;2;s;100.2;5.327
009;va;2;s;50.0;3.193
009;va;2;s;116.6;6.587
009;va;2;s;50.0;-20.267
009;va;2;s;66.7;-2.622
009;va;2;s;49.9;-1.108
009;va;2;s;82.9;3.488
009;va;3;f;349.5;0
009;va;3;f;266.0;0
009;va;3;f;315.6;0
009;va;3;f;100.1;0
009;va;3;f;116.9;0
009;va;3;f;215.5;0
009;va;3;f;133.2;0
009;va;3;f;116.3;0
009;va;3;f;166.8;0
009;va;3;f;150.2;0
009;va;3;f;117.1;0
009;va;3;f;133.2;0
009;va;3;f;133.2;0
009;va;3;f;83.4;0
009;va;3;f;183.6;0
009;va;3;f;81.5;0
009;va;3;f;100.2;0
009;va;3;s;49.0;0.907
009;va;3;s;50.4;-0.558
009;va;3;s;50.0;1.672
009;va;3;s;50.1;4.113
009;va;3;s;49.7;-1.069
009;va;3;s;66.8;3.444
009;va;3;s;50.5;0.927
009;va;3;s;50.2;3.774
009;va;3;s;66.4;2.869
009;va;3;s;50.4;1.397
009;va;3;s;84.5;3.99
009;va;3;s;49.6;1.416
009;va;3;s;50.2;4.037
009;va;3;s;100.7;5.594
009;va;3;s;116.4;7.446
009;va;3;s;49.7;-4.0
009;va;3;s;66.7;2.977
009;va;3;s;49.3;0.77
009;va;3;s;66.5;-19.929
009;va;3;s;50.9;-1.393
009;va;3;s;66.6;-2.849
009;va;3;s;133.6;5.321
009;va;3;s;67.3;2.892
009;va;5;f;165.3;0
009;va;5;f;116.9;0
009;va;5;f;166.2;0
009;va;5;f;150.3;0
009;va;5;f;82.4;0
009;va;5;f;167.1;0
009;va;5;f;200.0;0
009;va;5;f;149.3;0
009;va;5;f;183.6;0
009;va;5;f;166.5;0
009;va;5;f;250.1;0
009;va;5;f;116.1;0
009;va;5;f;283.3;0
009;va;5;f;198.9;0
009;va;5;f;148.4;0
009;va;5;s;48.6;-3.866
009;va;5;s;1362.3;7.28
009;va;5;s;49.4;1.107
009;va;5;s;50.4;1.06
009;va;5;s;66.8;5.996
