usr;condition;sentence;f/s;duration;amplitude
009;vs;1;f;183.7;0
009;vs;1;f;133.0;0
009;vs;1;f;83.9;0
009;vs;1;f;99.9;0
009;vs;1;f;283.3;0
009;vs;1;f;115.2;0
009;vs;1;f;133.3;0
009;vs;1;f;133.5;0
009;vs;1;f;232.1;0
009;vs;1;f;217.0;0
009;vs;1;f;148.3;0
009;vs;1;f;199.8;0
009;vs;1;f;165.6;0
009;vs;1;f;216.7;0
009;vs;1;f;250.4;0
009;vs;1;f;233.4;0
009;vs;1;s;83.3;1.342
009;vs;1;s;133.4;5.409
009;vs;1;s;49.3;1.049
009;vs;1;s;66.7;1.541
009;vs;1;s;50.1;1.666
009;vs;1;s;50.2;0.325
009;vs;1;s;49.5;1.267
009;vs;1;s;82.7;-4.764
009;vs;1;s;134.4;7.52
009;vs;1;s;133.2;3.854
009;vs;1;s;49.8;0.931
009;vs;1;s;49.4;0.394
009;vs;1;s;49.2;-5.248
009;vs;1;s;67.1;-2.87
009;vs;1;s;49.6;-0.931
009;vs;1;s;116.1;12.211
009;vs;1;s;49.5;-1.931
009;vs;1;s;101.0;-9.979
009;vs;1;s;66.7;0.928
009;vs;2;f;266.4;0
009;vs;2;f;100.2;0
009;vs;2;f;100.0;0
009;vs;2;f;150.5;0
009;vs;2;f;183.5;0
009;vs;2;f;133.0;0
009;vs;2;f;166.2;0
009;vs;2;f;133.7;0
009;vs;2;f;99.9;0
009;vs;2;f;100.3;0
009;vs;2;f;166.3;0
009;vs;2;f;183.7;0
009;vs;2;f;166.7;0
009;vs;2;f;483.8;0
009;vs;2;f;83.5;0
009;vs;2;f;149.6;0
009;vs;2;s;49.6;-1.072
009;vs;2;s;83.4;-2.074
009;vs;2;s;49.2;1.492
009;vs;2;s;49.1;0.502
009;vs;2;s;117.1;2.459
009;vs;2;s;116.7;3.341
009;vs;2;s;100.2;3.36
009;vs;2;s;66.5;1.722
009;vs;2;s;49.8;3.761
009;vs;2;s;84.1;2.992
009;vs;2;s;49.7;1.544
