usr;condition;sentence;f/s;duration;amplitude
012;vs;1;f;415.2;0
012;vs;1;f;99.7;0
012;vs;1;f;116.6;0
012;vs;1;f;199.6;0
012;vs;1;f;216.7;0
012;vs;1;f;233.3;0
012;vs;1;f;115.9;0
012;vs;1;f;99.6;0
012;vs;1;f;83.2;0
012;vs;1;f;116.3;0
012;vs;1;f;616.3;0
012;vs;1;f;182.5;0
012;vs;1;f;449.5;0
012;vs;1;f;117.4;0
012;vs;1;f;83.8;0
012;vs;1;s;133.4;-7.921
012;vs;1;s;50.1;-0.11
012;vs;1;s;50.7;-0.315
012;vs;1;s;134.4;3.126
012;vs;1;s;83.8;1.996
012;vs;1;s;134.3;4.599
012;vs;1;s;117.3;3.98
012;vs;1;s;50.0;0.353
012;vs;1;s;49.8;0.404
012;vs;1;s;100.2;2.351
012;vs;1;s;49.2;1.018
012;vs;1;s;100.1;2.379
012;vs;1;s;49.6;0.506
012;vs;1;s;50.7;1.175
012;vs;1;s;83.3;2.934
012;vs;1;s;116.2;-1.234
012;vs;1;s;149.9;-15.116
012;vs;1;s;84.1;5.48
012;vs;1;s;66.7;-0.119
012;vs;1;s;49.4;-0.102
012;vs;1;s;66.6;-4.731
012;vs;1;s;49.2;0.205
012;vs;1;s;51.0;0.566
012;vs;1;s;50.2;1.184
012;vs;1;s;49.8;-0.388
012;vs;2;f;150.6;0
012;vs;2;f;115.9;0
012;vs;2;f;99.0;0
012;vs;2;f;116.8;0
012;vs;2;f;449.1;0
012;vs;2;f;99.6;0
012;vs;2;f;199.7;0
012;vs;2;f;366.4;0
012;vs;2;f;181.1;0
012;vs;2;f;133.5;0
012;vs;2;f;115.2;0
012;vs;2;f;149.0;0
012;vs;2;f;82.0;0
012;vs;2;f;99.6;0
012;vs;2;s;117.4;-14.035
012;vs;2;s;84.6;-0.517
012;vs;2;s;49.1;0.282
012;vs;2;s;49.6;0.981
012;vs;2;s;49.7;2.724
012;vs;2;s;67.2;-0.173
012;vs;2;s;49.3;-0.197
012;vs;2;s;67.3;2.541
012;vs;2;s;49.3;0.349
012;vs;2;s;66.7;1.55
012;vs;2;s;49.8;0.765
012;vs;2;s;67.6;2.393
012;vs;2;s;49.6;0.398
012;vs;2;s;82.6;4.842
012;vs;2;s;49.1;-0.246
012;vs;2;s;82.7;2.092
012;vs;2;s;50.7;0.842
012;vs;2;s;50.1;1.136
012;vs;2;s;47.9;0.933
012;vs;2;s;68.0;1.793
012;vs;2;s;48.9;0.093
012;vs;2;s;133.6;-15.402
012;vs;2;s;67.1;-1.105
012;vs;4;f;448.8;0
012;vs;4;f;166.3;0
012;vs;4;f;233.5;0
012;vs;4;f;149.1;0
012;vs;4;f;165.6;0
012;vs;4;f;166.3;0
012;vs;4;f;99.7;0
012;vs;4;f;84.2;0
012;vs;4;f;250.2;0
012;vs;4;f;315.1;0
012;vs;4;f;414.2;0
012;vs;4;f;182.4;0
012;vs;4;f;267.1;0
012;vs;4;f;115.7;0
012;vs;4;f;166.3;0
012;vs;4;f;182.4;0
012;vs;4;f;182.5;0
012;vs;4;s;50.7;-1.298
012;vs;4;s;184.2;1.257
012;vs;4;s;50.4;0.111
012;vs;4;s;50.6;1.047
012;vs;4;s;67.0;2.049
012;vs;4;s;66.5;1.462
012;vs;4;s;67.7;2.838
012;vs;4;s;49.7;0.866
012;vs;4;s;50.3;0.583
012;vs;4;s;66.6;6.327
012;vs;4;s;99.8;-0.829
012;vs;4;s;66.5;2.371
012;vs;4;s;50.7;0.995
012;vs;4;s;50.7;0.521
012;vs;4;s;50.6;-0.448
012;vs;4;s;51.1;1.37
012;vs;4;s;51.5;2.061
012;vs;4;s;83.8;0.367
012;vs;4;s;67.3;2.015
012;vs;4;s;48.1;-1.409
012;vs;4;s;49.9;1.236
012;vs;4;s;49.1;3.025
012;vs;4;s;150.6;-19.17
012;vs;4;s;49.6;0.311
012;vs;4;s;67.5;3.074
012;vs;4;s;49.2;0.997
012;vs;4;s;50.7;3.571
012;vs;4;s;49.6;1.036
012;vs;4;s;66.3;1.362
012;vs;4;s;66.5;-1.481
012;vs;4;s;66.5;0.125
012;vs;4;s;50.7;-0.667
012;vs;4;s;50.8;0.528
012;vs;4;s;49.2;-0.216
012;vs;4;s;66.7;-2.09
012;vs;4;s;66.7;-5.455
012;vs;4;s;49.5;0.096
012;vs;4;s;66.7;-6.555
012;vs;5;f;182.7;0
012;vs;5;f;249.4;0
012;vs;5;f;149.3;0
012;vs;5;f;698.5;0
012;vs;5;f;82.0;0
012;vs;5;f;382.4;0
012;vs;5;f;265.7;0
012;vs;5;f;265.7;0
012;vs;5;f;81.9;0
012;vs;5;f;248.3;0
012;vs;5;s;100.7;-9.509
012;vs;5;s;49.7;-1.071
012;vs;5;s;50.3;1.515
012;vs;5;s;83.9;3.079
012;vs;5;s;50.6;2.303
012;vs;5;s;83.7;2.01
012;vs;5;s;66.5;2.439
012;vs;5;s;51.1;-0.222
012;vs;5;s;100.7;5.679
012;vs;5;s;51.1;1.62
012;vs;5;s;84.3;-0.721
012;vs;5;s;100.5;3.754
012;vs;5;s;150.7;-14.43
012;vs;5;s;133.3;5.474
012;vs;5;s;66.9;0.567
012;vs;5;s;67.2;-0.295
012;vs;5;s;49.2;-0.709
012;vs;5;s;67.1;-1.374
012;vs;5;s;82.6;4.048
012;vs;5;s;51.1;0.218
012;vs;5;s;99.8;0.809
012;vs;6;f;99.6;0
012;vs;6;f;399.6;0
012;vs;6;f;83.1;0
012;vs;6;f;582.9;0
012;vs;6;f;83.1;0
012;vs;6;f;466.0;0
012;vs;6;f;349.3;0
012;vs;6;f;183.6;0
012;vs;6;f;149.0;0
012;vs;6;f;198.8;0
012;vs;6;f;148.5;0
012;vs;6;f;265.9;0
012;vs;6;f;133.0;0
012;vs;6;f;148.0;0
012;vs;6;s;48.5;0.657
012;vs;6;s;48.6;3.025
012;vs;6;s;82.3;-1.856
012;vs;6;s;48.8;0.205
012;vs;6;s;116.9;-10.381
012;vs;6;s;117.0;-6.609
012;vs;6;s;50.3;-0.353
012;vs;6;s;49.9;-0.431
012;vs;6;s;49.8;1.109
012;vs;6;s;50.2;-0.164
012;vs;6;s;50.1;-0.279
012;vs;6;s;66.6;1.381
012;vs;6;s;66.8;2.678
012;vs;6;s;67.4;3.097
012;vs;6;s;49.0;0.376
012;vs;6;s;49.3;0.333
012;vs;6;s;50.8;1.337
012;vs;6;s;49.5;0.965
012;vs;6;s;50.9;3.31
012;vs;6;s;51.0;-0.79
012;vs;6;s;134.4;3.455
012;vs;6;s;49.5;-1.736
012;vs;6;s;66.6;1.63
012;vs;6;s;85.1;2.919
012;vs;6;s;49.0;0.375
012;vs;6;s;67.5;2.516
012;vs;6;s;67.1;1.919
012;vs;6;s;49.3;0.609
012;vs;6;s;132.9;-16.551
012;vs;6;s;67.2;3.747
012;vs;6;s;49.6;-0.487
012;vs;6;s;48.9;0.406
012;vs;7;f;82.6;0
012;vs;7;f;233.0;0
012;vs;7;f;782.8;0
012;vs;7;f;199.3;0
012;vs;7;f;166.6;0
012;vs;7;f;117.4;0
012;vs;7;f;132.9;0
012;vs;7;f;314.5;0
012;vs;7;f;133.1;0
012;vs;7;f;166.5;0
012;vs;7;f;366.7;0
012;vs;7;f;200.0;0
012;vs;7;f;99.4;0
012;vs;7;s;49.8;1.114
012;vs;7;s;66.6;-0.208
012;vs;7;s;165.6;-13.276
012;vs;7;s;66.6;-1.922
012;vs;7;s;66.9;-1.099
012;vs;7;s;66.4;0.977
012;vs;7;s;100.5;0.859
012;vs;7;s;83.9;3.532
012;vs;7;s;85.2;2.784
012;vs;7;s;51.6;-0.274
012;vs;7;s;49.9;2.994
012;vs;7;s;101.3;4.437
012;vs;7;s;49.2;-0.228
012;vs;7;s;199.5;3.616
012;vs;7;s;50.3;-0.869
012;vs;7;s;66.8;3.459
012;vs;7;s;133.4;-15.236
